Total $\rho$,Scenario,Regret
1.5,Optimal Sample,12.505243318711722
1.5,Uniform Sample,41.750858833007264
1.5,Optimal Sample,11.926433244298787
1.5,Uniform Sample,53.87836374074403
1.5,Optimal Sample,8.092535705118786
1.5,Uniform Sample,25.31599598190137
1.5,Optimal Sample,4.018015985884991
1.5,Uniform Sample,41.275390420379274
1.5,Optimal Sample,1.2977081945180822
1.5,Uniform Sample,7.253778673775659
1.5,Optimal Sample,3.0754194367801833
1.5,Uniform Sample,19.514259575016155
1.5,Optimal Sample,2.5098524950005006
1.5,Uniform Sample,47.84464135214365
1.5,Optimal Sample,11.554856873326802
1.5,Uniform Sample,25.84742185980076
1.5,Optimal Sample,3.377660901127325
1.5,Uniform Sample,18.360912727124905
1.5,Optimal Sample,5.137876259619647
1.5,Uniform Sample,15.05525695391913
1.5,Optimal Sample,10.71727395913601
1.5,Uniform Sample,30.94456952354218
1.5,Optimal Sample,19.05934140197047
1.5,Uniform Sample,168.69348856578483
1.5,Optimal Sample,30.914425153832905
1.5,Uniform Sample,10.79372422401034
1.5,Optimal Sample,3.9462305087567096
1.5,Uniform Sample,17.44819856189245
1.5,Optimal Sample,7.064791364292025
1.5,Uniform Sample,22.581873530767478
1.5,Optimal Sample,4.967288386414995
1.5,Uniform Sample,6.589136590028633
1.5,Optimal Sample,5.593063755570239
1.5,Uniform Sample,14.44845032413836
1.5,Optimal Sample,2.9254060641753563
1.5,Uniform Sample,41.41635600752672
1.5,Optimal Sample,13.051217665198333
1.5,Uniform Sample,51.38743903381805
1.5,Optimal Sample,19.07641426946728
1.5,Uniform Sample,7.458567740893272
1.5,Optimal Sample,22.342164151354076
1.5,Uniform Sample,14.090599088511016
1.5,Optimal Sample,30.898889385639258
1.5,Uniform Sample,51.13685837132523
1.5,Optimal Sample,40.19656437140688
1.5,Uniform Sample,26.609501871070645
1.5,Optimal Sample,22.33335564300855
1.5,Uniform Sample,21.482723314813587
1.5,Optimal Sample,14.567008664646133
1.5,Uniform Sample,32.25266987476979
1.5,Optimal Sample,5.54363176375149
1.5,Uniform Sample,44.721078407530854
1.5,Optimal Sample,8.488050634116972
1.5,Uniform Sample,15.444585188919516
1.5,Optimal Sample,4.50218343584113
1.5,Uniform Sample,29.32381273521391
1.5,Optimal Sample,3.019925316869232
1.5,Uniform Sample,30.150888291717497
1.5,Optimal Sample,7.1966303610680065
1.5,Uniform Sample,13.63157721622782
1.5,Optimal Sample,14.144346602342582
1.5,Uniform Sample,15.373412695786833
1.5,Optimal Sample,1.0421852385951542
1.5,Uniform Sample,21.166347398408185
1.5,Optimal Sample,2.8938834681768166
1.5,Uniform Sample,6.107723899435719
1.5,Optimal Sample,5.607176557297387
1.5,Uniform Sample,9.660499234910306
1.5,Optimal Sample,32.17078317101265
1.5,Uniform Sample,8.414120455922129
1.5,Optimal Sample,15.68511369752813
1.5,Uniform Sample,42.477831536687674
1.5,Optimal Sample,25.612656326866716
1.5,Uniform Sample,74.17056779694475
1.5,Optimal Sample,5.090604152249917
1.5,Uniform Sample,28.189243858192754
1.5,Optimal Sample,8.681868038793763
1.5,Uniform Sample,5.73825885155761
1.5,Optimal Sample,5.104643951679601
1.5,Uniform Sample,8.14129061197971
1.5,Optimal Sample,14.535761984500608
1.5,Uniform Sample,53.89454332921327
1.5,Optimal Sample,3.198779131602292
1.5,Uniform Sample,6.43265906937447
1.5,Optimal Sample,7.9784252814016945
1.5,Uniform Sample,36.64720957437494
1.5,Optimal Sample,10.051299761835113
1.5,Uniform Sample,11.710357290820019
1.5,Optimal Sample,23.70804611708825
1.5,Uniform Sample,54.39005551774151
1.5,Optimal Sample,42.483369380764366
1.5,Uniform Sample,25.82703465420469
1.5,Optimal Sample,24.557984721558917
1.5,Uniform Sample,72.5855592174647
1.5,Optimal Sample,26.091086920911646
1.5,Uniform Sample,8.33856777737221
1.5,Optimal Sample,44.05905190109871
1.5,Uniform Sample,9.475976250511964
1.5,Optimal Sample,12.815005917038189
1.5,Uniform Sample,36.497693976614634
1.5,Optimal Sample,31.326941636716022
1.5,Uniform Sample,47.67296071196776
1.5,Optimal Sample,14.36981508870251
1.5,Uniform Sample,15.23364189052969
1.5,Optimal Sample,13.784446455754791
1.5,Uniform Sample,32.83091524467839
1.5,Optimal Sample,2.8961143332456487
1.5,Uniform Sample,9.47857304613202
1.5,Optimal Sample,8.232403634480413
1.5,Uniform Sample,23.81172521667773
1.5,Optimal Sample,8.450149393622267
1.5,Uniform Sample,51.035615555067594
1.5,Optimal Sample,4.541426428754609
1.5,Uniform Sample,30.39042244927811
1.5,Optimal Sample,2.4865169840615593
1.5,Uniform Sample,26.219470136145787
1.5,Optimal Sample,8.427467782531938
1.5,Uniform Sample,38.87955046548535
1.5,Optimal Sample,12.705693928505173
1.5,Uniform Sample,7.762423159924083
1.5,Optimal Sample,15.149384430984696
1.5,Uniform Sample,16.573757429624393
1.5,Optimal Sample,11.254754370340189
1.5,Uniform Sample,16.454273126542844
1.5,Optimal Sample,10.02644862755481
1.5,Uniform Sample,22.017481222263648
1.5,Optimal Sample,19.55525816633731
1.5,Uniform Sample,53.22132703946072
1.5,Optimal Sample,17.9169057072235
1.5,Uniform Sample,24.107838008594076
1.5,Optimal Sample,26.874497171255438
1.5,Uniform Sample,33.172714788463765
1.5,Optimal Sample,12.126462640210347
1.5,Uniform Sample,22.330779457709593
1.5,Optimal Sample,26.765942380514552
1.5,Uniform Sample,53.29372831432731
1.5,Optimal Sample,26.62559654138997
1.5,Uniform Sample,5.376004928510363
1.5,Optimal Sample,37.41702637103369
1.5,Uniform Sample,17.209448152887223
1.5,Optimal Sample,29.30965207400372
1.5,Uniform Sample,35.42545714035575
1.5,Optimal Sample,35.46601834982758
1.5,Uniform Sample,35.2199117376939
1.5,Optimal Sample,14.334692820351227
1.5,Uniform Sample,40.175183924772085
1.5,Optimal Sample,19.034827299106585
1.5,Uniform Sample,66.75184672883559
1.5,Optimal Sample,12.954249375333335
1.5,Uniform Sample,17.82435460242413
1.5,Optimal Sample,16.158136397401172
1.5,Uniform Sample,18.44292339254768
1.5,Optimal Sample,10.73493174261278
1.5,Uniform Sample,4.176630815094399
1.5,Optimal Sample,7.017696536920674
1.5,Uniform Sample,57.64154235349643
1.5,Optimal Sample,1.4944300320618593
1.5,Uniform Sample,18.786394211455637
1.5,Optimal Sample,3.8041848223341765
1.5,Uniform Sample,27.537702557475992
1.5,Optimal Sample,7.5181124237069055
1.5,Uniform Sample,9.614311586893745
1.5,Optimal Sample,5.348247984877737
1.5,Uniform Sample,26.887892618575606
1.5,Optimal Sample,7.44206887395397
1.5,Uniform Sample,12.446162393161304
1.5,Optimal Sample,8.66397768925423
1.5,Uniform Sample,19.560747449236406
1.5,Optimal Sample,12.593374898814936
1.5,Uniform Sample,15.173846602112475
1.5,Optimal Sample,14.37568610372988
1.5,Uniform Sample,28.248074666042626
1.5,Optimal Sample,10.792793368178442
1.5,Uniform Sample,30.65558757036605
1.5,Optimal Sample,15.876616002552803
1.5,Uniform Sample,89.19930058247692
1.5,Optimal Sample,5.334015603270848
1.5,Uniform Sample,47.91777707474717
1.5,Optimal Sample,19.996959996417104
1.5,Uniform Sample,98.6877911851384
1.5,Optimal Sample,13.78263759963479
1.5,Uniform Sample,8.560096260028025
1.5,Optimal Sample,11.354497564954123
1.5,Uniform Sample,21.041330742778165
1.5,Optimal Sample,23.900045147675105
1.5,Uniform Sample,64.69244473227528
1.5,Optimal Sample,12.602080208023692
1.5,Uniform Sample,32.651889566148995
1.5,Optimal Sample,7.602809593087744
1.5,Uniform Sample,21.93323343844553
1.5,Optimal Sample,9.381211607543325
1.5,Uniform Sample,19.349922511170018
1.5,Optimal Sample,23.733592813199618
1.5,Uniform Sample,38.70827229167912
1.5,Optimal Sample,21.43706007963965
1.5,Uniform Sample,5.132613272467435
1.5,Optimal Sample,1.6567662374100345
1.5,Uniform Sample,19.674260094001237
1.5,Optimal Sample,5.723748215620059
1.5,Uniform Sample,4.038526722059388
1.5,Optimal Sample,23.339734267557372
1.5,Uniform Sample,9.503316042508748
1.5,Optimal Sample,4.3580792770407
1.5,Uniform Sample,17.275359533410857
1.5,Optimal Sample,3.734004814399015
1.5,Uniform Sample,24.169076297321887
1.5,Optimal Sample,6.784841566716381
1.5,Uniform Sample,44.535721329924534
1.5,Optimal Sample,2.738648506339731
1.5,Uniform Sample,44.784199098115955
1.5,Optimal Sample,11.249000382540872
1.5,Uniform Sample,105.67441372592873
1.5,Optimal Sample,13.804648954719871
1.5,Uniform Sample,57.94771474249976
1.5,Optimal Sample,9.845048884054064
1.5,Uniform Sample,7.970194094893775
1.5,Optimal Sample,11.701714851432246
1.5,Uniform Sample,18.842745850385693
1.5,Optimal Sample,10.836295829026955
1.5,Uniform Sample,23.796119168115787
1.5,Optimal Sample,14.412985811105
1.5,Uniform Sample,21.165146384973763
1.5,Optimal Sample,5.843222398185639
1.5,Uniform Sample,10.015260941379347
1.5,Optimal Sample,5.060712607193397
1.5,Uniform Sample,10.865471945420577
1.5,Optimal Sample,3.368734605519034
1.5,Uniform Sample,12.485648197676069
1.5,Optimal Sample,2.504478715585586
1.5,Uniform Sample,17.463559799189586
1.5,Optimal Sample,3.1067832096078973
1.5,Uniform Sample,11.662768335888616
1.5,Optimal Sample,5.667372013169517
1.5,Uniform Sample,24.49322882539525
1.5,Optimal Sample,23.468002588649252
1.5,Uniform Sample,38.69087620898396
1.5,Optimal Sample,20.3294600581189
1.5,Uniform Sample,6.023747909408263
1.5,Optimal Sample,6.228551863997864
1.5,Uniform Sample,8.286332467039651
1.5,Optimal Sample,5.833678495028646
1.5,Uniform Sample,8.55378296891444
1.5,Optimal Sample,3.8698248980315486
1.5,Uniform Sample,26.996791265303166
1.5,Optimal Sample,1.9452007570822964
1.5,Uniform Sample,7.1461228728130495
1.5,Optimal Sample,1.7741717715291807
1.5,Uniform Sample,17.42515777531618
1.5,Optimal Sample,6.460248664175619
1.5,Uniform Sample,14.471292341715403
1.5,Optimal Sample,2.8963099675395227
1.5,Uniform Sample,27.735022728452677
1.5,Optimal Sample,1.9262554157505118
1.5,Uniform Sample,10.718775780516008
1.5,Optimal Sample,5.56167620253812
1.5,Uniform Sample,20.424850635287928
1.5,Optimal Sample,3.9966599294835983
1.5,Uniform Sample,39.25136435222372
1.5,Optimal Sample,9.854350711310685
1.5,Uniform Sample,10.182499359786922
1.5,Optimal Sample,11.177059820425217
1.5,Uniform Sample,17.60692108875235
1.5,Optimal Sample,16.33130425725349
1.5,Uniform Sample,20.553898405177975
1.5,Optimal Sample,17.999462982850357
1.5,Uniform Sample,19.080641353402346
1.5,Optimal Sample,8.118199775962978
1.5,Uniform Sample,28.480462845440318
1.5,Optimal Sample,4.481289613875481
1.5,Uniform Sample,7.139734192904946
1.5,Optimal Sample,3.8789852550982764
1.5,Uniform Sample,14.139765874028289
1.5,Optimal Sample,2.174737657514627
1.5,Uniform Sample,10.676575383654914
1.5,Optimal Sample,6.295178950509367
1.5,Uniform Sample,44.73313788568983
1.5,Optimal Sample,9.661084568621572
1.5,Uniform Sample,30.193956432812506
1.5,Optimal Sample,16.871296198372885
1.5,Uniform Sample,24.616809649332318
1.5,Optimal Sample,23.283596603341508
1.5,Uniform Sample,7.786173499515978
1.5,Optimal Sample,25.998255323568756
1.5,Uniform Sample,24.551558661796545
1.5,Optimal Sample,15.809680192860862
1.5,Uniform Sample,19.87681163567522
1.5,Optimal Sample,15.95950135667487
1.5,Uniform Sample,55.0099002419409
1.5,Optimal Sample,11.829445846462509
1.5,Uniform Sample,8.739093709339503
1.5,Optimal Sample,8.524911216252866
1.5,Uniform Sample,9.367890058054858
1.5,Optimal Sample,1.9552613009690993
1.5,Uniform Sample,52.207056022937486
1.5,Optimal Sample,7.064858479386943
1.5,Uniform Sample,28.037104608531422
1.5,Optimal Sample,0.3302272649110419
1.5,Uniform Sample,6.893990380202193
1.5,Optimal Sample,11.634465348895747
1.5,Uniform Sample,9.858133957085059
1.5,Optimal Sample,5.737088157013867
1.5,Uniform Sample,52.72503561803433
1.5,Optimal Sample,15.444971385729305
1.5,Uniform Sample,20.37264874043044
1.5,Optimal Sample,12.169454916326677
1.5,Uniform Sample,7.257311809541676
1.5,Optimal Sample,12.038164519659714
1.5,Uniform Sample,28.90815755726657
1.5,Optimal Sample,9.35463664764656
1.5,Uniform Sample,53.23693224868144
1.5,Optimal Sample,16.752351377717662
1.5,Uniform Sample,22.07572156973825
1.5,Optimal Sample,11.503647806897883
1.5,Uniform Sample,50.25617972975092
1.5,Optimal Sample,8.660528643815418
1.5,Uniform Sample,31.97077975387629
1.5,Optimal Sample,2.186689841415204
1.5,Uniform Sample,5.955295282928297
1.5,Optimal Sample,4.204924774995806
1.5,Uniform Sample,13.899812551822846
1.5,Optimal Sample,8.98437219168703
1.5,Uniform Sample,13.76537800730595
1.5,Optimal Sample,12.126320899053518
1.5,Uniform Sample,10.190258970190024
1.5,Optimal Sample,12.236211713871754
1.5,Uniform Sample,34.45553698293793
1.5,Optimal Sample,13.952435395181174
1.5,Uniform Sample,16.54171334280585
1.5,Optimal Sample,44.16093828178552
1.5,Uniform Sample,31.791683999303785
1.5,Optimal Sample,24.66433317058846
1.5,Uniform Sample,43.87684969763348
1.5,Optimal Sample,34.60375178566979
1.5,Uniform Sample,23.59828803384784
1.5,Optimal Sample,33.76930749527069
1.5,Uniform Sample,59.066300870403786
1.5,Optimal Sample,7.977397673666518
1.5,Uniform Sample,11.535818140160965
1.5,Optimal Sample,7.065636036916653
1.5,Uniform Sample,7.551888588216851
1.5,Optimal Sample,5.974286086039652
1.5,Uniform Sample,14.742060939243503
1.5,Optimal Sample,1.3790716156833434
1.5,Uniform Sample,11.529291551025134
1.5,Optimal Sample,0.6811088043429576
1.5,Uniform Sample,10.790753229089232
1.5,Optimal Sample,4.488417282073945
1.5,Uniform Sample,26.394413305981743
1.5,Optimal Sample,8.14478895511535
1.5,Uniform Sample,42.1661170635656
1.5,Optimal Sample,10.874394747772422
1.5,Uniform Sample,17.59285090365251
1.5,Optimal Sample,9.801554369815141
1.5,Uniform Sample,31.85188234717824
1.5,Optimal Sample,11.061031993897858
1.5,Uniform Sample,7.281946649636224
1.5,Optimal Sample,13.69455358606442
1.5,Uniform Sample,34.72390368330726
1.5,Optimal Sample,8.559941567425728
1.5,Uniform Sample,35.53139717729017
1.5,Optimal Sample,17.283285680000432
1.5,Uniform Sample,15.37916652311445
1.5,Optimal Sample,8.713659814015116
1.5,Uniform Sample,30.512115328684022
1.5,Optimal Sample,9.721935180320095
1.5,Uniform Sample,19.088397177510423
1.5,Optimal Sample,2.1920146578973685
1.5,Uniform Sample,15.437043829921963
1.5,Optimal Sample,1.1312010444396234
1.5,Uniform Sample,35.3278989650675
1.5,Optimal Sample,6.089979100021773
1.5,Uniform Sample,20.761387841123952
1.5,Optimal Sample,16.39339478861461
1.5,Uniform Sample,19.623847827135265
1.5,Optimal Sample,13.957794506641147
1.5,Uniform Sample,27.042577502264702
1.5,Optimal Sample,13.439951350184653
1.5,Uniform Sample,17.2331537964906
1.5,Optimal Sample,37.0437870442626
1.5,Uniform Sample,14.497828713260061
1.5,Optimal Sample,31.936374311258945
1.5,Uniform Sample,23.027303904700958
1.5,Optimal Sample,28.752783704800265
1.5,Uniform Sample,20.36745403790797
1.5,Optimal Sample,19.919058618287036
1.5,Uniform Sample,33.47150951264337
1.5,Optimal Sample,12.379443029318647
1.5,Uniform Sample,5.211603301303336
1.5,Optimal Sample,4.827998184136942
1.5,Uniform Sample,19.758619847044002
1.5,Optimal Sample,1.8889913982026614
1.5,Uniform Sample,37.6677730103089
1.5,Optimal Sample,4.809885660683015
1.5,Uniform Sample,24.48678576532379
1.5,Optimal Sample,1.701211585250152
1.5,Uniform Sample,11.907423772526139
1.5,Optimal Sample,6.81268806396779
1.5,Uniform Sample,27.77886711262714
1.5,Optimal Sample,3.8078891082321626
1.5,Uniform Sample,12.671069316269817
1.5,Optimal Sample,8.297064913317707
1.5,Uniform Sample,18.562861699815297
1.5,Optimal Sample,13.303202557151069
1.5,Uniform Sample,6.694084335836889
1.5,Optimal Sample,21.24559607887863
1.5,Uniform Sample,70.06196854094428
1.5,Optimal Sample,18.60592615281833
1.5,Uniform Sample,11.864553034741654
1.5,Optimal Sample,7.50838409887589
1.5,Uniform Sample,36.49836687040991
1.5,Optimal Sample,17.23037568501316
1.5,Uniform Sample,11.681587787730423
1.5,Optimal Sample,2.8916500101251827
1.5,Uniform Sample,14.71654555766451
1.5,Optimal Sample,3.108504650461789
1.5,Uniform Sample,2.8951681121336437
1.5,Optimal Sample,4.537590997794985
1.5,Uniform Sample,29.030326252651005
1.5,Optimal Sample,7.650341486234035
1.5,Uniform Sample,10.315216613534135
1.5,Optimal Sample,4.5339585733741075
1.5,Uniform Sample,16.748080131567328
1.5,Optimal Sample,17.744188907795664
1.5,Uniform Sample,31.379132974865026
1.5,Optimal Sample,9.429599758861558
1.5,Uniform Sample,29.328074865284695
1.5,Optimal Sample,20.219435209767408
1.5,Uniform Sample,35.477728530681915
1.5,Optimal Sample,14.033206129906954
1.5,Uniform Sample,25.755030824941475
1.5,Optimal Sample,25.073029196065633
1.5,Uniform Sample,20.437962762885906
1.5,Optimal Sample,17.516185275890336
1.5,Uniform Sample,28.279464154747952
1.5,Optimal Sample,14.35758774189485
1.5,Uniform Sample,64.76861390515921
1.5,Optimal Sample,29.104810983913886
1.5,Uniform Sample,24.617485655359093
1.5,Optimal Sample,19.498620682946253
1.5,Uniform Sample,23.851370184075684
1.5,Optimal Sample,8.827145131370353
1.5,Uniform Sample,59.18019084868849
1.5,Optimal Sample,4.796202779206476
1.5,Uniform Sample,25.202064757133076
1.5,Optimal Sample,8.535380080932041
1.5,Uniform Sample,31.511042192751873
1.5,Optimal Sample,5.449245929321461
1.5,Uniform Sample,6.4649407975196445
1.5,Optimal Sample,0.931520424208882
1.5,Uniform Sample,13.057204090841363
1.5,Optimal Sample,7.622042533694546
1.5,Uniform Sample,47.088194862755294
1.5,Optimal Sample,5.044730437904858
1.5,Uniform Sample,27.617269916561728
1.5,Optimal Sample,8.493080905630578
1.5,Uniform Sample,36.32484433523885
1.5,Optimal Sample,14.913355543329324
1.5,Uniform Sample,27.079694691065978
1.5,Optimal Sample,8.642159055167824
1.5,Uniform Sample,36.51688303728442
1.5,Optimal Sample,3.521927369564258
1.5,Uniform Sample,18.565324631636905
1.5,Optimal Sample,12.43541948047395
1.5,Uniform Sample,71.05089997713246
1.5,Optimal Sample,15.006386661314254
1.5,Uniform Sample,51.14532869484522
1.5,Optimal Sample,26.445358687635284
1.5,Uniform Sample,19.131321414685843
1.5,Optimal Sample,29.88578981085698
1.5,Uniform Sample,25.253223038510452
1.5,Optimal Sample,42.38401175100793
1.5,Uniform Sample,41.97631126707325
1.5,Optimal Sample,57.69100542481018
1.5,Uniform Sample,105.1988566587453
1.5,Optimal Sample,60.59995750666132
1.5,Uniform Sample,23.312777448452838
1.5,Optimal Sample,27.482251929566697
1.5,Uniform Sample,42.06343269231936
1.5,Optimal Sample,39.870940879314965
1.5,Uniform Sample,42.50173642207356
1.5,Optimal Sample,33.50434072984328
1.5,Uniform Sample,31.27428367225178
1.5,Optimal Sample,6.026930050010139
1.5,Uniform Sample,4.996459601218459
1.5,Optimal Sample,2.0657878749534615
1.5,Uniform Sample,32.58080647679979
1.5,Optimal Sample,7.249720820403055
1.5,Uniform Sample,29.155526493463558
1.5,Optimal Sample,0.8263860569608746
1.5,Uniform Sample,25.879771153111857
1.5,Optimal Sample,1.816206452065725
1.5,Uniform Sample,6.079784060735666
1.5,Optimal Sample,7.251471494531049
1.5,Uniform Sample,7.863208172148373
1.5,Optimal Sample,7.903514173935614
1.5,Uniform Sample,14.641813966933187
1.5,Optimal Sample,1.6007880688005487
1.5,Uniform Sample,33.730675886841674
1.5,Optimal Sample,1.6750542461371196
1.5,Uniform Sample,21.03850775745148
1.5,Optimal Sample,7.980695610244793
1.5,Uniform Sample,18.084483416966165
1.5,Optimal Sample,14.936714556102798
1.5,Uniform Sample,25.35619191253589
1.5,Optimal Sample,7.507501028328495
1.5,Uniform Sample,25.44812534952064
1.5,Optimal Sample,10.373645665776342
1.5,Uniform Sample,2.8090084080455053
1.5,Optimal Sample,17.23213771548052
1.5,Uniform Sample,15.124528623495701
1.5,Optimal Sample,8.242906967146306
1.5,Uniform Sample,16.216590849999584
1.5,Optimal Sample,17.99835365371986
1.5,Uniform Sample,34.563895857388836
1.5,Optimal Sample,27.198608767573404
1.5,Uniform Sample,14.752742053636789
1.5,Optimal Sample,10.78190052488986
1.5,Uniform Sample,10.8141826649044
1.5,Optimal Sample,34.575580186096275
1.5,Uniform Sample,20.169197766738254
1.5,Optimal Sample,22.87837472594897
1.5,Uniform Sample,42.79396549106316
1.5,Optimal Sample,14.192590395027649
1.5,Uniform Sample,29.68483146962128
1.5,Optimal Sample,10.87227907886456
1.5,Uniform Sample,35.57389131832337
1.5,Optimal Sample,15.59177932069701
1.5,Uniform Sample,49.55070796657122
1.5,Optimal Sample,20.82440648479728
1.5,Uniform Sample,11.778248839695214
1.5,Optimal Sample,19.964380740251055
1.5,Uniform Sample,27.11979387905076
1.5,Optimal Sample,4.859128698099089
1.5,Uniform Sample,23.84914440826743
1.5,Optimal Sample,1.9768801269312155
1.5,Uniform Sample,29.797021002682282
1.5,Optimal Sample,3.4248605358153963
1.5,Uniform Sample,33.62394326778424
1.5,Optimal Sample,1.9943574062420817
1.5,Uniform Sample,19.53746023546825
1.5,Optimal Sample,7.541828789188404
1.5,Uniform Sample,15.816413087386483
1.5,Optimal Sample,4.5126938117739455
1.5,Uniform Sample,54.58298474941597
1.5,Optimal Sample,8.749859031565945
1.5,Uniform Sample,41.173341668864786
1.5,Optimal Sample,8.773142393812593
1.5,Uniform Sample,13.316477107274059
1.5,Optimal Sample,8.992049465694167
1.5,Uniform Sample,18.81322553335144
1.5,Optimal Sample,6.879845315152236
1.5,Uniform Sample,20.25151263729322
1.5,Optimal Sample,8.82442859075156
1.5,Uniform Sample,29.012788467801588
1.5,Optimal Sample,3.3181778890170928
1.5,Uniform Sample,46.725467963735966
1.5,Optimal Sample,0.9260496841604955
1.5,Uniform Sample,12.593494548423312
1.5,Optimal Sample,1.0382564370629572
1.5,Uniform Sample,13.278518237061224
1.5,Optimal Sample,3.751588585570584
1.5,Uniform Sample,16.11598660112519
1.5,Optimal Sample,3.656890023279326
1.5,Uniform Sample,18.8204305493277
1.5,Optimal Sample,2.9396420461327275
1.5,Uniform Sample,6.813658697160605
1.5,Optimal Sample,1.7646769274601093
1.5,Uniform Sample,18.589619443963695
1.5,Optimal Sample,7.852535219385049
1.5,Uniform Sample,49.628635267288004
1.5,Optimal Sample,18.634487757365836
1.5,Uniform Sample,32.995240853394094
1.5,Optimal Sample,20.70855848712714
1.5,Uniform Sample,36.5090175934921
1.5,Optimal Sample,15.139830843895284
1.5,Uniform Sample,16.17919005986026
1.5,Optimal Sample,8.876599627994707
1.5,Uniform Sample,13.06330626054088
1.5,Optimal Sample,5.364586154099252
1.5,Uniform Sample,68.31269440718195
1.5,Optimal Sample,3.2688480426401054
1.5,Uniform Sample,19.929852061149603
1.5,Optimal Sample,4.491075652342484
1.5,Uniform Sample,15.30205970897811
1.5,Optimal Sample,6.730990237258174
1.5,Uniform Sample,12.50594301803053
1.5,Optimal Sample,10.436178641227555
1.5,Uniform Sample,5.931712930147151
1.5,Optimal Sample,6.875678468313245
1.5,Uniform Sample,35.85586170935358
1.5,Optimal Sample,3.638492799647906
1.5,Uniform Sample,36.94923316557343
1.5,Optimal Sample,5.908437722101908
1.5,Uniform Sample,18.694953628802377
1.5,Optimal Sample,13.621092868749
1.5,Uniform Sample,34.664184945807385
1.5,Optimal Sample,14.572952578785673
1.5,Uniform Sample,28.905289606980563
1.5,Optimal Sample,37.32694471135546
1.5,Uniform Sample,28.20708530689783
1.5,Optimal Sample,17.019841950629377
1.5,Uniform Sample,39.092369397422466
1.5,Optimal Sample,29.205344402024924
1.5,Uniform Sample,28.202070167362397
1.5,Optimal Sample,7.090704430452152
1.5,Uniform Sample,15.314892367727209
1.5,Optimal Sample,6.267678699776908
1.5,Uniform Sample,29.576010752696682
1.5,Optimal Sample,7.941869650178814
1.5,Uniform Sample,15.46356000098751
1.5,Optimal Sample,5.289438077404695
1.5,Uniform Sample,20.5442546502094
1.5,Optimal Sample,9.378450635482174
1.5,Uniform Sample,29.391911028655354
1.5,Optimal Sample,15.955821908535349
1.5,Uniform Sample,54.85246504912048
1.5,Optimal Sample,19.671414869448974
1.5,Uniform Sample,40.04006728220076
1.5,Optimal Sample,27.533518579080283
1.5,Uniform Sample,19.790291531246492
1.5,Optimal Sample,18.037858933593142
1.5,Uniform Sample,18.66001162542036
1.5,Optimal Sample,11.282006059987658
1.5,Uniform Sample,16.127797478611654
1.5,Optimal Sample,4.506668591178607
1.5,Uniform Sample,28.7862313500893
1.5,Optimal Sample,6.238091040452221
1.5,Uniform Sample,9.035371697901152
1.5,Optimal Sample,4.345383208365057
1.5,Uniform Sample,16.291091908502104
1.5,Optimal Sample,2.3232941751923684
1.5,Uniform Sample,8.837171855164918
1.5,Optimal Sample,5.44303302798065
1.5,Uniform Sample,22.524092885353927
1.5,Optimal Sample,3.7510364573910473
1.5,Uniform Sample,17.874247147868733
1.5,Optimal Sample,4.6825695551587465
1.5,Uniform Sample,16.51906845317142
1.5,Optimal Sample,6.383337614876337
1.5,Uniform Sample,30.84245414049502
1.5,Optimal Sample,16.710620273241247
1.5,Uniform Sample,24.068719542848665
1.5,Optimal Sample,7.460803826579387
1.5,Uniform Sample,21.094718752629706
1.5,Optimal Sample,15.57408509586046
1.5,Uniform Sample,23.714505198668824
1.5,Optimal Sample,7.73769001339692
1.5,Uniform Sample,17.57005010725933
1.5,Optimal Sample,16.677288952162318
1.5,Uniform Sample,16.145339031839804
1.5,Optimal Sample,7.385578754480135
1.5,Uniform Sample,31.62821253905806
1.5,Optimal Sample,1.533481322432168
1.5,Uniform Sample,6.337923743832938
1.5,Optimal Sample,7.541751199313488
1.5,Uniform Sample,18.648121533274157
1.5,Optimal Sample,3.6479802545913182
1.5,Uniform Sample,18.90345988229061
1.5,Optimal Sample,2.9830757033785806
1.5,Uniform Sample,41.25817857632194
1.5,Optimal Sample,1.7258358745992155
1.5,Uniform Sample,15.87216863531499
1.5,Optimal Sample,19.722108648509508
1.5,Uniform Sample,15.199775823051594
1.5,Optimal Sample,23.055528994803513
1.5,Uniform Sample,15.306498064328952
1.5,Optimal Sample,18.959504974654767
1.5,Uniform Sample,13.925117140658193
1.5,Optimal Sample,13.204191033471743
1.5,Uniform Sample,43.61975707575898
1.5,Optimal Sample,19.75885126294896
1.5,Uniform Sample,41.04816448880027
1.5,Optimal Sample,14.746236580044386
1.5,Uniform Sample,38.469846486284965
1.5,Optimal Sample,10.55306025362362
1.5,Uniform Sample,14.313857251987406
1.5,Optimal Sample,8.993332435090442
1.5,Uniform Sample,36.21820158388482
1.5,Optimal Sample,4.207163013013446
1.5,Uniform Sample,7.985603007926146
1.5,Optimal Sample,5.7728908848075875
1.5,Uniform Sample,18.23216528775105
1.5,Optimal Sample,2.624495575057896
1.5,Uniform Sample,7.937524608502432
1.5,Optimal Sample,4.36269988014326
1.5,Uniform Sample,27.78087147555989
1.5,Optimal Sample,5.853993659936085
1.5,Uniform Sample,33.31998164984714
1.5,Optimal Sample,8.906096335628163
1.5,Uniform Sample,31.77735016370063
1.5,Optimal Sample,11.087027197505684
1.5,Uniform Sample,18.154413756648427
1.5,Optimal Sample,5.5439348094179595
1.5,Uniform Sample,67.0565325184473
1.5,Optimal Sample,11.568229751552645
1.5,Uniform Sample,7.7073989151773885
