Total $\rho$,Scenario,Forecast error
1.5,Optimal Sample,1.3181314477524457
1.5,Uniform Sample,2.4463423113530696
1.5,Optimal Sample,1.3578484300410079
1.5,Uniform Sample,2.341349379572771
1.5,Optimal Sample,1.2519482016944756
1.5,Uniform Sample,2.96468155493909
1.5,Optimal Sample,1.0970872058751973
1.5,Uniform Sample,3.0193047294842583
1.5,Optimal Sample,1.0564964040489262
1.5,Uniform Sample,3.298721213347421
1.5,Optimal Sample,1.0622911978528764
1.5,Uniform Sample,2.3128390762746074
1.5,Optimal Sample,1.557284727401769
1.5,Uniform Sample,2.7845839774592323
1.5,Optimal Sample,0.7406491335649618
1.5,Uniform Sample,2.924719693084259
1.5,Optimal Sample,1.1933006681024323
1.5,Uniform Sample,3.2176225322126952
1.5,Optimal Sample,1.3175439995042493
1.5,Uniform Sample,2.564610229786376
1.5,Optimal Sample,1.3985611038742236
1.5,Uniform Sample,2.5113861267601605
1.5,Optimal Sample,1.3444387187389928
1.5,Uniform Sample,3.277816389745391
1.5,Optimal Sample,1.1238923412092685
1.5,Uniform Sample,2.3018543664030204
1.5,Optimal Sample,1.3328571378637823
1.5,Uniform Sample,2.0545303525089555
1.5,Optimal Sample,1.1203772826682574
1.5,Uniform Sample,4.719531521415822
1.5,Optimal Sample,0.9657179332165768
1.5,Uniform Sample,2.5373553004658898
1.5,Optimal Sample,0.8466325466108192
1.5,Uniform Sample,2.7105307524512443
1.5,Optimal Sample,1.3650505867480147
1.5,Uniform Sample,3.022433123171613
1.5,Optimal Sample,1.3391174659438203
1.5,Uniform Sample,2.8097531944494274
1.5,Optimal Sample,1.1489237252840998
1.5,Uniform Sample,3.2446134843499257
1.5,Optimal Sample,1.0298184580041123
1.5,Uniform Sample,2.3473646852316614
1.5,Optimal Sample,1.5116978142174713
1.5,Uniform Sample,2.2098862768319476
1.5,Optimal Sample,1.3802413221707261
1.5,Uniform Sample,2.8529491350760425
1.5,Optimal Sample,0.9272064382458588
1.5,Uniform Sample,3.4500776456361426
1.5,Optimal Sample,1.1880132858614105
1.5,Uniform Sample,2.557376168185489
1.5,Optimal Sample,1.437943427310862
1.5,Uniform Sample,2.8142868932476053
1.5,Optimal Sample,1.5832502969607731
1.5,Uniform Sample,2.6765036839368617
1.5,Optimal Sample,1.1981960510761311
1.5,Uniform Sample,2.668524593770543
1.5,Optimal Sample,1.134300820511749
1.5,Uniform Sample,3.222726643480838
1.5,Optimal Sample,1.4972645243515819
1.5,Uniform Sample,1.8941149184750385
1.5,Optimal Sample,0.9068424011019771
1.5,Uniform Sample,2.402751750575339
1.5,Optimal Sample,1.3786045067027177
1.5,Uniform Sample,2.5435412805361652
1.5,Optimal Sample,1.2967234474166773
1.5,Uniform Sample,1.7657305028988577
1.5,Optimal Sample,0.8154356405533791
1.5,Uniform Sample,2.1951297044746325
1.5,Optimal Sample,0.9796393221261882
1.5,Uniform Sample,2.8692190056636835
1.5,Optimal Sample,1.5404279975933208
1.5,Uniform Sample,2.0175905151994047
1.5,Optimal Sample,1.2859305065035076
1.5,Uniform Sample,2.2602060848861365
1.5,Optimal Sample,1.6829422838393753
1.5,Uniform Sample,2.0531823865437344
1.5,Optimal Sample,1.2671187535880246
1.5,Uniform Sample,3.009957153576392
1.5,Optimal Sample,1.238854992057019
1.5,Uniform Sample,2.5963451594030915
1.5,Optimal Sample,0.7011709915297201
1.5,Uniform Sample,2.1921927836980353
1.5,Optimal Sample,1.171520585102974
1.5,Uniform Sample,4.301903834998128
1.5,Optimal Sample,2.901608872271395
1.5,Uniform Sample,2.82153527176791
1.5,Optimal Sample,1.2493621073146148
1.5,Uniform Sample,3.197989291039547
1.5,Optimal Sample,1.325969759260789
1.5,Uniform Sample,3.422121074982645
1.5,Optimal Sample,1.0013888271864992
1.5,Uniform Sample,2.8578189475086027
1.5,Optimal Sample,1.4504610500077693
1.5,Uniform Sample,3.7724979013077657
1.5,Optimal Sample,1.4629400305679108
1.5,Uniform Sample,2.871500597677495
1.5,Optimal Sample,1.429481842368196
1.5,Uniform Sample,2.425834818096599
1.5,Optimal Sample,0.860640405627818
1.5,Uniform Sample,3.5590107857648468
1.5,Optimal Sample,1.5811836440951794
1.5,Uniform Sample,1.7002102764432265
1.5,Optimal Sample,0.771380810247551
1.5,Uniform Sample,2.137426469489713
1.5,Optimal Sample,1.1217226058381002
1.5,Uniform Sample,2.498953110534251
1.5,Optimal Sample,1.4390168027145596
1.5,Uniform Sample,3.149852018511367
1.5,Optimal Sample,0.8665034939151698
1.5,Uniform Sample,3.008885237619687
1.5,Optimal Sample,1.117583310563374
1.5,Uniform Sample,1.4457787218661722
1.5,Optimal Sample,0.9331343990070765
1.5,Uniform Sample,3.2419798069877794
1.5,Optimal Sample,1.063826083339292
1.5,Uniform Sample,2.5710666781244367
1.5,Optimal Sample,2.041229218035203
1.5,Uniform Sample,3.8223821906725486
1.5,Optimal Sample,1.4564069032070566
1.5,Uniform Sample,3.1863483008156828
1.5,Optimal Sample,1.831913885760237
1.5,Uniform Sample,2.461136134799608
1.5,Optimal Sample,1.7475945903219487
1.5,Uniform Sample,2.5640719523276476
1.5,Optimal Sample,1.7588896406206023
1.5,Uniform Sample,2.1782209656889964
1.5,Optimal Sample,0.9958945362761735
1.5,Uniform Sample,2.8145602384717545
1.5,Optimal Sample,1.2605636968214113
1.5,Uniform Sample,2.912455604322727
1.5,Optimal Sample,1.1844495490740885
1.5,Uniform Sample,2.6256933271348233
1.5,Optimal Sample,1.216728922965956
1.5,Uniform Sample,3.2354886123830817
1.5,Optimal Sample,0.9786035325207432
1.5,Uniform Sample,2.364646113916683
1.5,Optimal Sample,1.6790223162506401
1.5,Uniform Sample,2.24425201967414
1.5,Optimal Sample,1.1625801769905406
1.5,Uniform Sample,2.6315570893170697
1.5,Optimal Sample,0.944439309413798
1.5,Uniform Sample,3.2685647755055087
1.5,Optimal Sample,1.0016060664084745
1.5,Uniform Sample,3.2475145120019913
1.5,Optimal Sample,1.2596141533713265
1.5,Uniform Sample,1.780350615231334
1.5,Optimal Sample,1.429096749293787
1.5,Uniform Sample,2.1695943756938605
1.5,Optimal Sample,1.4451417144757626
1.5,Uniform Sample,2.638848410577286
1.5,Optimal Sample,1.1173807109749747
1.5,Uniform Sample,4.1084329647748135
1.5,Optimal Sample,0.9433361945800447
1.5,Uniform Sample,2.802186433093603
1.5,Optimal Sample,1.1297649654254378
1.5,Uniform Sample,3.09894003153955
1.5,Optimal Sample,1.127956184067224
1.5,Uniform Sample,2.17963579134103
1.5,Optimal Sample,1.3364261609606802
1.5,Uniform Sample,2.9092801551482217
1.5,Optimal Sample,1.0354392017024698
1.5,Uniform Sample,2.957009391990053
1.5,Optimal Sample,1.4182796227144245
1.5,Uniform Sample,3.4630904523924815
1.5,Optimal Sample,1.4873037455842084
1.5,Uniform Sample,2.7889481091169497
1.5,Optimal Sample,1.8094810711963414
1.5,Uniform Sample,2.8252312694644774
1.5,Optimal Sample,1.4842261559140755
1.5,Uniform Sample,2.8397526764301735
1.5,Optimal Sample,1.8292698459763614
1.5,Uniform Sample,2.6100472839687234
1.5,Optimal Sample,1.5245648965226575
1.5,Uniform Sample,3.642955038287453
1.5,Optimal Sample,1.3583138038628444
1.5,Uniform Sample,3.6864620464917373
1.5,Optimal Sample,0.9106318649926263
1.5,Uniform Sample,3.8407108018764493
1.5,Optimal Sample,1.0157979149686949
1.5,Uniform Sample,2.4338502656025933
1.5,Optimal Sample,0.8407124645875053
1.5,Uniform Sample,4.349756916098059
1.5,Optimal Sample,1.5820401457174442
1.5,Uniform Sample,3.3084742173426087
1.5,Optimal Sample,1.5790808737305824
1.5,Uniform Sample,2.859157954389944
1.5,Optimal Sample,1.142735814067693
1.5,Uniform Sample,2.8760727196315528
1.5,Optimal Sample,1.9865631833431217
1.5,Uniform Sample,3.5611574812839706
1.5,Optimal Sample,1.7377602786693598
1.5,Uniform Sample,2.2982007831465134
1.5,Optimal Sample,1.3240308468346602
1.5,Uniform Sample,2.8657977798858005
1.5,Optimal Sample,1.552391140542192
1.5,Uniform Sample,2.9309512564630853
1.5,Optimal Sample,1.4300894183053632
1.5,Uniform Sample,3.130875260630891
1.5,Optimal Sample,1.0322000251319845
1.5,Uniform Sample,4.759618621700166
1.5,Optimal Sample,1.5178279308661922
1.5,Uniform Sample,2.417000314284645
1.5,Optimal Sample,1.0418936733620563
1.5,Uniform Sample,2.5680806438268946
1.5,Optimal Sample,1.4194768281921533
1.5,Uniform Sample,2.7653797032656735
1.5,Optimal Sample,0.8837230247907542
1.5,Uniform Sample,3.6203079388063033
1.5,Optimal Sample,1.3899408753985627
1.5,Uniform Sample,2.6287172995694075
1.5,Optimal Sample,1.5523621711551323
1.5,Uniform Sample,2.9694826588136918
1.5,Optimal Sample,1.3523898903473206
1.5,Uniform Sample,2.53666915713869
1.5,Optimal Sample,1.0258114886454344
1.5,Uniform Sample,3.54788611625563
1.5,Optimal Sample,1.0872880233106113
1.5,Uniform Sample,3.40855119679009
1.5,Optimal Sample,1.2688332457778217
1.5,Uniform Sample,3.4939572569239483
1.5,Optimal Sample,1.9819300856580633
1.5,Uniform Sample,3.3535981640059425
1.5,Optimal Sample,1.1432049066793284
1.5,Uniform Sample,2.786323609360933
1.5,Optimal Sample,1.0749045510427657
1.5,Uniform Sample,2.845926769283828
1.5,Optimal Sample,1.0505011890917229
1.5,Uniform Sample,3.501013964995735
1.5,Optimal Sample,1.2461617506155784
1.5,Uniform Sample,3.2695097684744434
1.5,Optimal Sample,1.195287456361289
1.5,Uniform Sample,3.822349618186821
1.5,Optimal Sample,0.8291355880868895
1.5,Uniform Sample,2.4947820231844617
1.5,Optimal Sample,0.8246699419296699
1.5,Uniform Sample,3.279970184700057
1.5,Optimal Sample,0.9876657223828259
1.5,Uniform Sample,2.176259608488088
1.5,Optimal Sample,1.373901392108267
1.5,Uniform Sample,2.3561343981973084
1.5,Optimal Sample,1.7017224329174658
1.5,Uniform Sample,2.160913112333969
1.5,Optimal Sample,1.3632393398709064
1.5,Uniform Sample,1.608031189303081
1.5,Optimal Sample,1.0303142969803665
1.5,Uniform Sample,3.3580243111724135
1.5,Optimal Sample,1.2599620300246326
1.5,Uniform Sample,3.863382878493353
1.5,Optimal Sample,1.4871371880067408
1.5,Uniform Sample,2.7002745806183146
1.5,Optimal Sample,1.539692111919321
1.5,Uniform Sample,3.535453248736989
1.5,Optimal Sample,1.2580618866049882
1.5,Uniform Sample,3.0724039599645363
1.5,Optimal Sample,1.0205310832376924
1.5,Uniform Sample,2.5019581668152266
1.5,Optimal Sample,1.3488997038053756
1.5,Uniform Sample,3.6895724451272196
1.5,Optimal Sample,1.1227363445446839
1.5,Uniform Sample,2.512041987653814
1.5,Optimal Sample,1.7833557671212814
1.5,Uniform Sample,3.12646135824328
1.5,Optimal Sample,1.615213316620612
1.5,Uniform Sample,2.7627217823190335
1.5,Optimal Sample,2.0476821176162465
1.5,Uniform Sample,3.367007467578449
1.5,Optimal Sample,1.3425668533518114
1.5,Uniform Sample,3.2395620016390243
1.5,Optimal Sample,1.5705360728611926
1.5,Uniform Sample,3.5644016940088625
1.5,Optimal Sample,1.3031693411207146
1.5,Uniform Sample,2.806385666195299
1.5,Optimal Sample,1.3971218340389369
1.5,Uniform Sample,3.1520439505548117
1.5,Optimal Sample,1.5402460257341448
1.5,Uniform Sample,3.9874932454406338
1.5,Optimal Sample,1.3023962377525147
1.5,Uniform Sample,3.0549843348221866
1.5,Optimal Sample,1.2787463478109937
1.5,Uniform Sample,2.56505486015826
1.5,Optimal Sample,1.6282422767513913
1.5,Uniform Sample,2.783301064354691
1.5,Optimal Sample,1.4884186435800182
1.5,Uniform Sample,2.6312569411888247
1.5,Optimal Sample,1.2878503985590313
1.5,Uniform Sample,3.2720745060049325
1.5,Optimal Sample,0.9675690728326292
1.5,Uniform Sample,2.6212880783270305
1.5,Optimal Sample,0.9957562673095528
1.5,Uniform Sample,2.4376154606697162
1.5,Optimal Sample,1.063221763346257
1.5,Uniform Sample,3.8743115400061736
1.5,Optimal Sample,1.7096021515356845
1.5,Uniform Sample,3.60643220137041
1.5,Optimal Sample,0.9333930668413607
1.5,Uniform Sample,2.75702928330119
1.5,Optimal Sample,1.7251396774186678
1.5,Uniform Sample,3.2844605710636605
1.5,Optimal Sample,1.7476373474646414
1.5,Uniform Sample,3.436343025349064
1.5,Optimal Sample,1.494113237014248
1.5,Uniform Sample,3.702132249456329
1.5,Optimal Sample,2.134670164806603
1.5,Uniform Sample,2.4956400445299995
1.5,Optimal Sample,1.5557232042938147
1.5,Uniform Sample,2.634014043008805
1.5,Optimal Sample,1.2521087213676179
1.5,Uniform Sample,2.765047341872013
1.5,Optimal Sample,1.7217714904687265
1.5,Uniform Sample,2.442111919004356
1.5,Optimal Sample,1.4102310465285184
1.5,Uniform Sample,3.1568965826573927
1.5,Optimal Sample,1.4389835764318566
1.5,Uniform Sample,2.831772169885337
1.5,Optimal Sample,1.8437911615707516
1.5,Uniform Sample,2.718926511535246
1.5,Optimal Sample,1.6057567621466562
1.5,Uniform Sample,2.3017004286046094
1.5,Optimal Sample,1.1044270617266785
1.5,Uniform Sample,3.2597000816341697
1.5,Optimal Sample,1.1651770004825313
1.5,Uniform Sample,2.2648826926987646
1.5,Optimal Sample,1.4150713361044958
1.5,Uniform Sample,2.6796182568524998
1.5,Optimal Sample,1.1087979726686368
1.5,Uniform Sample,2.534255534466873
1.5,Optimal Sample,1.3200565743665447
1.5,Uniform Sample,1.900243819130264
1.5,Optimal Sample,0.9975597726388609
1.5,Uniform Sample,3.8963799748614365
1.5,Optimal Sample,1.177865243307219
1.5,Uniform Sample,1.9577123165084371
1.5,Optimal Sample,1.1876962751479325
1.5,Uniform Sample,3.470787718585237
1.5,Optimal Sample,1.1183136584262507
1.5,Uniform Sample,4.085300166440275
1.5,Optimal Sample,1.4294190774699675
1.5,Uniform Sample,3.553806210947577
1.5,Optimal Sample,0.8550742110094953
1.5,Uniform Sample,2.5695767635741156
1.5,Optimal Sample,1.0894595336525477
1.5,Uniform Sample,2.928640998094173
1.5,Optimal Sample,1.3338891448208654
1.5,Uniform Sample,2.2160558150054355
1.5,Optimal Sample,1.9123284058767083
1.5,Uniform Sample,2.81392482630704
1.5,Optimal Sample,1.1750468745248148
1.5,Uniform Sample,3.1964353494393314
1.5,Optimal Sample,1.7857023337766664
1.5,Uniform Sample,3.1541484184749304
1.5,Optimal Sample,1.0977951062506388
1.5,Uniform Sample,3.027357574933928
1.5,Optimal Sample,1.721605277049328
1.5,Uniform Sample,2.1003909583768583
1.5,Optimal Sample,1.7372667374834976
1.5,Uniform Sample,2.6039069659618788
1.5,Optimal Sample,1.3547133445236
1.5,Uniform Sample,2.0763940334140396
1.5,Optimal Sample,1.4215694896219002
1.5,Uniform Sample,3.4877685077240503
1.5,Optimal Sample,1.67119185901227
1.5,Uniform Sample,2.474127128501353
1.5,Optimal Sample,1.4141340719785287
1.5,Uniform Sample,2.878281878621011
1.5,Optimal Sample,1.2666028592338312
1.5,Uniform Sample,2.399057258053084
1.5,Optimal Sample,1.5790808992215433
1.5,Uniform Sample,3.875389375933221
1.5,Optimal Sample,1.1090500005551864
1.5,Uniform Sample,1.9810761879296337
1.5,Optimal Sample,1.2838746292467367
1.5,Uniform Sample,2.8407925270469048
1.5,Optimal Sample,1.1805291006773209
1.5,Uniform Sample,2.9370523643422843
1.5,Optimal Sample,1.8205975102166816
1.5,Uniform Sample,1.6569067201444134
1.5,Optimal Sample,1.432801841594136
1.5,Uniform Sample,4.0421772978580846
1.5,Optimal Sample,1.1953633089647928
1.5,Uniform Sample,2.845548063888558
1.5,Optimal Sample,2.044232788037826
1.5,Uniform Sample,3.9492972899838397
1.5,Optimal Sample,1.731131020635231
1.5,Uniform Sample,2.3310797645820225
1.5,Optimal Sample,1.4421672490204769
1.5,Uniform Sample,3.423300108239767
1.5,Optimal Sample,1.5297517702913521
1.5,Uniform Sample,2.613543106872677
1.5,Optimal Sample,1.3387725624043212
1.5,Uniform Sample,3.0761610686115706
1.5,Optimal Sample,1.0045689301075693
1.5,Uniform Sample,2.8237873179815645
1.5,Optimal Sample,1.7306635013903924
1.5,Uniform Sample,2.503135462857287
1.5,Optimal Sample,1.4185588863351675
1.5,Uniform Sample,1.9269011266617035
1.5,Optimal Sample,1.0684067581627006
1.5,Uniform Sample,3.903498780356796
1.5,Optimal Sample,0.997775521552702
1.5,Uniform Sample,2.3929267040539854
1.5,Optimal Sample,1.0976501288502305
1.5,Uniform Sample,3.464933328087973
1.5,Optimal Sample,1.4435783614666244
1.5,Uniform Sample,3.088233657897135
1.5,Optimal Sample,1.9901606145061
1.5,Uniform Sample,2.3558089843955776
1.5,Optimal Sample,1.2863059706960167
1.5,Uniform Sample,3.6175027680452
1.5,Optimal Sample,1.380802772929557
1.5,Uniform Sample,3.0664221733747103
1.5,Optimal Sample,0.8882345858897852
1.5,Uniform Sample,3.8521348488956355
1.5,Optimal Sample,1.5565508102034433
1.5,Uniform Sample,2.661160342217499
1.5,Optimal Sample,1.0918165439771423
1.5,Uniform Sample,2.239630884078845
1.5,Optimal Sample,1.1073458935462912
1.5,Uniform Sample,2.84729926794263
1.5,Optimal Sample,0.8044181724899339
1.5,Uniform Sample,2.659009406098465
1.5,Optimal Sample,0.8370198880428878
1.5,Uniform Sample,2.285960039758719
1.5,Optimal Sample,1.2822362945162842
1.5,Uniform Sample,4.280227173601303
1.5,Optimal Sample,1.2812163817650037
1.5,Uniform Sample,2.4460983479577383
1.5,Optimal Sample,1.4411314337498324
1.5,Uniform Sample,2.252850832434695
1.5,Optimal Sample,1.0857371413775305
1.5,Uniform Sample,2.8029353663989207
1.5,Optimal Sample,1.1630926424682022
1.5,Uniform Sample,2.7132262719755618
1.5,Optimal Sample,1.3622280849008785
1.5,Uniform Sample,2.3053094327890222
1.5,Optimal Sample,1.2802926328049666
1.5,Uniform Sample,2.788223931857057
1.5,Optimal Sample,1.1274603154809428
1.5,Uniform Sample,2.0297551256368447
1.5,Optimal Sample,0.9648901952585762
1.5,Uniform Sample,3.195611330347148
1.5,Optimal Sample,1.1495597520114422
1.5,Uniform Sample,3.823576370032149
1.5,Optimal Sample,1.505158432248145
1.5,Uniform Sample,2.184666530439283
1.5,Optimal Sample,1.039837849829832
1.5,Uniform Sample,2.8326034718984663
1.5,Optimal Sample,1.2468559404861415
1.5,Uniform Sample,2.4399152835934355
1.5,Optimal Sample,1.318264692589563
1.5,Uniform Sample,3.4317069495187003
1.5,Optimal Sample,1.148667691411677
1.5,Uniform Sample,2.7679806670241964
1.5,Optimal Sample,2.307420541167584
1.5,Uniform Sample,1.7229333624412713
1.5,Optimal Sample,1.7221636603138974
1.5,Uniform Sample,2.915994788667623
1.5,Optimal Sample,1.7276285654152157
1.5,Uniform Sample,2.521059777953733
1.5,Optimal Sample,1.6858834722281915
1.5,Uniform Sample,3.523911170359677
1.5,Optimal Sample,1.364952494532592
1.5,Uniform Sample,3.793552221027078
1.5,Optimal Sample,1.2936753905069196
1.5,Uniform Sample,2.557702713837072
1.5,Optimal Sample,1.3182789593669855
1.5,Uniform Sample,4.115196311069256
1.5,Optimal Sample,0.8608198653780681
1.5,Uniform Sample,2.1717892347542946
1.5,Optimal Sample,1.2248908120788204
1.5,Uniform Sample,2.986699516571156
1.5,Optimal Sample,1.0825299245935525
1.5,Uniform Sample,3.5438692608766718
1.5,Optimal Sample,1.7165124692952127
1.5,Uniform Sample,2.9591368002152976
1.5,Optimal Sample,0.8988865363274311
1.5,Uniform Sample,2.9088900263215134
1.5,Optimal Sample,1.4690501923331878
1.5,Uniform Sample,3.0348337966011703
1.5,Optimal Sample,1.5414263859882347
1.5,Uniform Sample,3.457996360354913
1.5,Optimal Sample,1.585783690292252
1.5,Uniform Sample,4.408875942874542
1.5,Optimal Sample,1.7721226460850767
1.5,Uniform Sample,2.8146585224075786
1.5,Optimal Sample,1.0793896080146537
1.5,Uniform Sample,2.503021802191808
1.5,Optimal Sample,1.5469689433635956
1.5,Uniform Sample,2.6750407709445914
1.5,Optimal Sample,1.1916346854255242
1.5,Uniform Sample,2.011117927107921
1.5,Optimal Sample,1.2480750235278757
1.5,Uniform Sample,2.896000758114217
1.5,Optimal Sample,1.632625961532431
1.5,Uniform Sample,3.052909344887098
1.5,Optimal Sample,1.7168211713770698
1.5,Uniform Sample,3.1132366166857377
1.5,Optimal Sample,2.0522965894592695
1.5,Uniform Sample,2.2222358217983595
1.5,Optimal Sample,2.3475250214925163
1.5,Uniform Sample,2.909088413875948
1.5,Optimal Sample,2.342792932533743
1.5,Uniform Sample,4.294388229896872
1.5,Optimal Sample,2.4579920287703976
1.5,Uniform Sample,2.7823915920948727
1.5,Optimal Sample,1.871941576304109
1.5,Uniform Sample,2.5144461434028527
1.5,Optimal Sample,1.5270216784972968
1.5,Uniform Sample,3.126564520200781
1.5,Optimal Sample,1.2530552513668345
1.5,Uniform Sample,3.298719116755119
1.5,Optimal Sample,1.1520261364182407
1.5,Uniform Sample,3.4939645653187945
1.5,Optimal Sample,1.2135694628354299
1.5,Uniform Sample,2.9805188177467437
1.5,Optimal Sample,1.3766531203564363
1.5,Uniform Sample,3.6299373881220687
1.5,Optimal Sample,1.3753329847557914
1.5,Uniform Sample,2.712530225526192
1.5,Optimal Sample,1.4219891996743423
1.5,Uniform Sample,2.4418791928291412
1.5,Optimal Sample,1.1115520943948731
1.5,Uniform Sample,2.782155375176723
1.5,Optimal Sample,1.2289532528705551
1.5,Uniform Sample,1.8214724955976311
1.5,Optimal Sample,1.2951940834583697
1.5,Uniform Sample,2.724331734893432
1.5,Optimal Sample,2.3848376483378377
1.5,Uniform Sample,3.310579751738845
1.5,Optimal Sample,1.7611181547715529
1.5,Uniform Sample,4.246876791557051
1.5,Optimal Sample,1.8119697318003039
1.5,Uniform Sample,3.8019911465884215
1.5,Optimal Sample,1.3122582444047355
1.5,Uniform Sample,3.2052912402665696
1.5,Optimal Sample,1.2054167332927288
1.5,Uniform Sample,1.6291314356130446
1.5,Optimal Sample,1.3957690392331517
1.5,Uniform Sample,2.679723287085398
1.5,Optimal Sample,1.6560737551883042
1.5,Uniform Sample,3.3857610616784704
1.5,Optimal Sample,1.5001138021974796
1.5,Uniform Sample,2.5990781017706404
1.5,Optimal Sample,1.3188606026749752
1.5,Uniform Sample,3.1806316337845675
1.5,Optimal Sample,1.5228247990497181
1.5,Uniform Sample,1.9448105945944094
1.5,Optimal Sample,1.9688910922591354
1.5,Uniform Sample,3.298326094016926
1.5,Optimal Sample,2.348888198603487
1.5,Uniform Sample,3.1134761959061126
1.5,Optimal Sample,2.28497928473254
1.5,Uniform Sample,3.5938634213430167
1.5,Optimal Sample,1.927507977965693
1.5,Uniform Sample,3.3207792707559785
1.5,Optimal Sample,2.3569085427558236
1.5,Uniform Sample,2.960821532134051
1.5,Optimal Sample,1.5245129543725693
1.5,Uniform Sample,2.8772726271903823
1.5,Optimal Sample,2.1389515360243214
1.5,Uniform Sample,3.8124045016368884
1.5,Optimal Sample,1.7809210620139397
1.5,Uniform Sample,3.2996950485568655
1.5,Optimal Sample,1.7560446464123152
1.5,Uniform Sample,3.088392630039105
1.5,Optimal Sample,1.1062456135144882
1.5,Uniform Sample,2.250225564782561
1.5,Optimal Sample,1.5647611182302528
1.5,Uniform Sample,3.1261933906365384
1.5,Optimal Sample,1.5519571388766646
1.5,Uniform Sample,3.821938622134765
1.5,Optimal Sample,1.6106803973228634
1.5,Uniform Sample,2.9055942187974595
1.5,Optimal Sample,1.2493239296713168
1.5,Uniform Sample,2.8925868852294503
1.5,Optimal Sample,1.1978096522539312
1.5,Uniform Sample,4.047455988381037
1.5,Optimal Sample,1.473369711410246
1.5,Uniform Sample,2.1273181651021824
1.5,Optimal Sample,1.57115641589128
1.5,Uniform Sample,2.5394797882081765
1.5,Optimal Sample,1.5898720465598595
1.5,Uniform Sample,2.356476983581311
1.5,Optimal Sample,1.8182119622678448
1.5,Uniform Sample,3.0405427466760964
1.5,Optimal Sample,1.8768172021981477
1.5,Uniform Sample,3.5604402935340733
1.5,Optimal Sample,1.5595052538989655
1.5,Uniform Sample,3.1961650696011605
1.5,Optimal Sample,1.943978672607413
1.5,Uniform Sample,2.571096419606717
1.5,Optimal Sample,1.5648554883050416
1.5,Uniform Sample,2.0926430715346025
1.5,Optimal Sample,1.9072860339855477
1.5,Uniform Sample,4.00249098374088
1.5,Optimal Sample,2.2639784988282896
1.5,Uniform Sample,2.3199266076090477
1.5,Optimal Sample,2.1317512348573793
1.5,Uniform Sample,2.6138833188557764
1.5,Optimal Sample,2.267085748060872
1.5,Uniform Sample,2.9699117624811153
1.5,Optimal Sample,2.1243351541171744
1.5,Uniform Sample,3.504837043783432
1.5,Optimal Sample,2.4125974565786
1.5,Uniform Sample,3.341393594657748
1.5,Optimal Sample,2.4625778265388396
1.5,Uniform Sample,3.859811632173416
1.5,Optimal Sample,2.022657711063527
1.5,Uniform Sample,3.4927137648799795
1.5,Optimal Sample,1.8912577261811867
1.5,Uniform Sample,3.223949419672392
1.5,Optimal Sample,1.446207694581001
1.5,Uniform Sample,2.7930552381902736
1.5,Optimal Sample,1.4535174538111673
1.5,Uniform Sample,3.709498087857253
1.5,Optimal Sample,0.7666842368076289
1.5,Uniform Sample,3.2861041560727053
1.5,Optimal Sample,0.9974750435318778
1.5,Uniform Sample,3.2273348080315656
1.5,Optimal Sample,1.3761156615434234
1.5,Uniform Sample,2.282573061128449
1.5,Optimal Sample,1.6184022426867617
1.5,Uniform Sample,3.1571017430968578
1.5,Optimal Sample,1.3297115025566868
1.5,Uniform Sample,2.4916677511918204
1.5,Optimal Sample,1.3538528538449763
1.5,Uniform Sample,2.366063544185174
1.5,Optimal Sample,1.4324202077023895
1.5,Uniform Sample,3.1536935876762335
1.5,Optimal Sample,1.5806956101252096
1.5,Uniform Sample,2.584768985099116
1.5,Optimal Sample,1.390440987350719
1.5,Uniform Sample,3.0242625038125723
1.5,Optimal Sample,1.6402649711526551
1.5,Uniform Sample,3.5679428461799074
1.5,Optimal Sample,1.4355098596451075
1.5,Uniform Sample,2.6474822886112768
1.5,Optimal Sample,2.3231612689674854
1.5,Uniform Sample,4.701229400102109
1.5,Optimal Sample,1.9401197243155535
1.5,Uniform Sample,1.6686172802082602
1.5,Optimal Sample,1.376596473536935
1.5,Uniform Sample,3.618280926979879
1.5,Optimal Sample,1.74175811158991
1.5,Uniform Sample,4.000856882120002
1.5,Optimal Sample,1.3268350083070042
1.5,Uniform Sample,2.9479700163937066
1.5,Optimal Sample,1.4659142679126562
1.5,Uniform Sample,3.81884038658367
1.5,Optimal Sample,1.377287967318341
1.5,Uniform Sample,2.508151875659715
1.5,Optimal Sample,1.5843587741346814
1.5,Uniform Sample,3.11155704221519
1.5,Optimal Sample,1.9588742573291276
1.5,Uniform Sample,1.7369935070868392
1.5,Optimal Sample,1.1894974696673404
1.5,Uniform Sample,2.4450486861237355
1.5,Optimal Sample,1.7404353177500593
1.5,Uniform Sample,1.862730822766556
1.5,Optimal Sample,1.7809881458817869
1.5,Uniform Sample,2.4405676545992216
1.5,Optimal Sample,1.3979988169244226
1.5,Uniform Sample,2.597147784598599
1.5,Optimal Sample,1.0277365789298754
1.5,Uniform Sample,3.0083180124599074
1.5,Optimal Sample,1.5863876877424508
1.5,Uniform Sample,2.8704734371426888
1.5,Optimal Sample,1.139880811844386
1.5,Uniform Sample,3.3778394364745634
1.5,Optimal Sample,1.8370858873168951
1.5,Uniform Sample,4.28059337353979
1.5,Optimal Sample,1.7150859883100038
1.5,Uniform Sample,3.2228388946271647
1.5,Optimal Sample,1.483000930217529
1.5,Uniform Sample,3.0812186547482026
1.5,Optimal Sample,1.5613656223637011
