Total $\rho$,Scenario,Forecast error
0,Uniform Sample,15.471326193083677
0,Optimal Sample,0.6610458287737347
0,Uniform Sample,1.1439695600480335
0,Optimal Sample,0.663769946957667
0,Uniform Sample,1.6328839379175786
0,Optimal Sample,2.285178984441841
0,Uniform Sample,4.110892083445995
0,Optimal Sample,1.2871699549842317
0,Uniform Sample,1.3526759669443797
0,Optimal Sample,1.1878323257910604
0,Uniform Sample,1.4646571360963612
0,Optimal Sample,0.7160293120679816
0,Uniform Sample,0.7268496182097411
0,Optimal Sample,0.5497717961119716
0,Uniform Sample,1.3092229953944323
0,Optimal Sample,4.323840653539546
0,Uniform Sample,3.5574211180081767
0,Optimal Sample,7.557699004733131
0,Uniform Sample,5.644493044463297
0,Optimal Sample,0.25439744004431486
0,Uniform Sample,1.0049676780591434
0,Optimal Sample,11.428749729260145
0,Uniform Sample,25.877097426944506
0,Optimal Sample,0.8094797538804517
0,Uniform Sample,0.9577921900664348
0,Optimal Sample,2.814166412357209
0,Uniform Sample,3.29829398805344
0,Optimal Sample,0.44676542183139023
0,Uniform Sample,0.7582461126224544
0,Optimal Sample,2.0920677570254904
0,Uniform Sample,2.3386989791135857
0,Optimal Sample,0.9811059414906319
0,Uniform Sample,1.810563651511555
0,Optimal Sample,19.404455902051357
0,Uniform Sample,27.445430210798417
0,Optimal Sample,0.7600958405827657
0,Uniform Sample,1.3782781016915642
0,Optimal Sample,1.5366932478447517
0,Uniform Sample,4.163562864071489
0,Optimal Sample,14.603624624977574
0,Uniform Sample,16.83750536632143
0,Optimal Sample,9.919586410627135
0,Uniform Sample,9.079349300073314
0,Optimal Sample,1.142723589870153
0,Uniform Sample,3.0278478207676436
0,Optimal Sample,5.449356645947954
0,Uniform Sample,6.97270386842541
0,Optimal Sample,1.6493277646238491
0,Uniform Sample,3.619396481410304
0,Optimal Sample,0.6963869773463535
0,Uniform Sample,2.496253150790243
0,Optimal Sample,2.413288394413515
0,Uniform Sample,4.648502426759825
0,Optimal Sample,0.9046614770110114
0,Uniform Sample,2.030842724792115
0,Optimal Sample,2.984504747399184
0,Uniform Sample,6.346856943311564
0,Optimal Sample,1.3899977312732332
0,Uniform Sample,3.8879333726394383
0,Optimal Sample,0.17810495954054553
0,Uniform Sample,0.3730156652561956
0,Optimal Sample,3.0792456603211833
0,Uniform Sample,4.857676154277423
0,Optimal Sample,12.964522919179705
0,Uniform Sample,17.296137753989438
0,Optimal Sample,6.758401074531839
0,Uniform Sample,5.909435558267746
0,Optimal Sample,1.50457399795991
0,Uniform Sample,1.269489255059943
0,Optimal Sample,1.484875703775911
0,Uniform Sample,1.687969614213134
0,Optimal Sample,1.1290933438540625
0,Uniform Sample,2.242139388671472
0,Optimal Sample,0.9416736058270108
0,Uniform Sample,1.034718228075349
0,Optimal Sample,0.5206998913729264
0,Uniform Sample,0.4791026603407941
0,Optimal Sample,1.2457068337339143
0,Uniform Sample,1.9436481494658748
0,Optimal Sample,0.7672698299426463
0,Uniform Sample,1.2450440757150134
0,Optimal Sample,2.3567247568935468
0,Uniform Sample,3.1199914762204637
0,Optimal Sample,0.344738482791525
0,Uniform Sample,0.5136103235686227
0,Optimal Sample,1.0017531564227342
0,Uniform Sample,0.7292779694401574
0,Optimal Sample,1.1113293581606198
0,Uniform Sample,2.170926303743951
0,Optimal Sample,0.5600187834145803
0,Uniform Sample,1.1230604890034965
0,Optimal Sample,0.767576240957516
0,Uniform Sample,0.9061645472335702
0,Optimal Sample,0.3199880206300276
0,Uniform Sample,0.9881185838974559
0,Optimal Sample,1.3552862490989572
0,Uniform Sample,2.909028441376327
0,Optimal Sample,1.3250084449696047
0,Uniform Sample,1.160875389363025
0,Optimal Sample,0.6073695516333439
0,Uniform Sample,1.7671138719205768
0,Optimal Sample,6.312532522457002
0,Uniform Sample,7.374022058518179
0,Optimal Sample,1.340660849043771
0,Uniform Sample,2.74138460299064
0,Optimal Sample,1.3545374121922786
0,Uniform Sample,3.1327863861993572
0,Optimal Sample,1.184504415210884
0,Uniform Sample,2.847588982388462
0,Optimal Sample,2.0620522060049074
0,Uniform Sample,2.688115210718449
0,Optimal Sample,0.3893065140599396
0,Uniform Sample,1.5179093289978398
0,Optimal Sample,2.0765636398547715
0,Uniform Sample,2.0968293317014592
0,Optimal Sample,9.773613895149383
0,Uniform Sample,14.95284468705789
0,Optimal Sample,1.4835278240537446
0,Uniform Sample,1.771707847839456
0,Optimal Sample,0.7464689737509511
0,Uniform Sample,1.2785466136808707
0,Optimal Sample,1.4511715285537574
0,Uniform Sample,3.5613338923850058
0,Optimal Sample,3.8125846991617447
0,Uniform Sample,7.448821145396719
0,Optimal Sample,6.902668607241046
0,Uniform Sample,12.78588734725815
0,Optimal Sample,0.8046921787288459
0,Uniform Sample,1.7306810753376773
0,Optimal Sample,0.5186221554499906
0,Uniform Sample,0.8979273532923917
0,Optimal Sample,1.2849420500200353
0,Uniform Sample,1.9887586524861827
0,Optimal Sample,0.8131717554836821
0,Uniform Sample,2.316158316129007
0,Optimal Sample,2.475045894558686
0,Uniform Sample,2.620967251996815
0,Optimal Sample,0.8850186382649623
0,Uniform Sample,1.2319722814103657
0,Optimal Sample,0.22590079740384186
0,Uniform Sample,0.36367901050120743
0,Optimal Sample,0.9752292127869945
0,Uniform Sample,1.106860201387906
0,Optimal Sample,1.7203257236040033
0,Uniform Sample,1.4265180586744053
0,Optimal Sample,0.32244735153643134
0,Uniform Sample,1.698844548724113
0,Optimal Sample,1.4185490224536
0,Uniform Sample,2.240542004821764
0,Optimal Sample,0.5403020630607761
0,Uniform Sample,1.9275302417533253
0,Optimal Sample,4.648625712996547
0,Uniform Sample,10.530360298457593
0,Optimal Sample,0.28224095472741667
0,Uniform Sample,0.6344448640669795
0,Optimal Sample,0.6430713248489094
0,Uniform Sample,1.1728256708144282
0,Optimal Sample,1.874618658289367
0,Uniform Sample,2.045571830537608
0,Optimal Sample,0.9560213624803274
0,Uniform Sample,0.7727221226258048
0,Optimal Sample,13.244717605324086
0,Uniform Sample,33.19911666609484
0,Optimal Sample,0.45579741468431106
0,Uniform Sample,0.8106686611196332
0,Optimal Sample,0.5039556480990274
0,Uniform Sample,0.7370487956986995
0,Optimal Sample,4.362291737158491
0,Uniform Sample,5.276240802294773
0,Optimal Sample,3.0381724451474184
0,Uniform Sample,5.699056516902797
0,Optimal Sample,3.9008237391482123
0,Uniform Sample,11.95271155967732
0,Optimal Sample,3.0077618123252607
0,Uniform Sample,2.8454454740567634
0,Optimal Sample,0.9171047405273219
0,Uniform Sample,1.6257113887174637
0,Optimal Sample,4.840143308911532
0,Uniform Sample,6.879351667544392
0,Optimal Sample,0.2875406128101757
0,Uniform Sample,0.36118936276292324
0,Optimal Sample,0.8756349756181693
0,Uniform Sample,2.6860239593461728
0,Optimal Sample,0.7311169079839286
0,Uniform Sample,1.7521264475756329
0,Optimal Sample,2.168792024904885
0,Uniform Sample,3.9020327389166463
0,Optimal Sample,1.3603224729203471
0,Uniform Sample,2.4372113172283822
0,Optimal Sample,1.6802401972758712
0,Uniform Sample,3.4961004105299276
0,Optimal Sample,7.46883852921311
0,Uniform Sample,9.71685635603872
0,Optimal Sample,0.9463751305489848
0,Uniform Sample,3.6614387147607155
0,Optimal Sample,0.6105227584272737
0,Uniform Sample,1.4793799812736823
0,Optimal Sample,1.091130101952117
0,Uniform Sample,1.5263169464947086
0,Optimal Sample,7.736963797726407
0,Uniform Sample,8.21663711154559
0,Optimal Sample,10.125037973916568
0,Uniform Sample,13.678582968845019
0,Optimal Sample,0.7170789910983824
0,Uniform Sample,1.0784755770262866
0,Optimal Sample,2.167691523187138
0,Uniform Sample,2.9376085393376856
0,Optimal Sample,11.483824763119063
0,Uniform Sample,24.048823511824704
0,Optimal Sample,0.309472544909689
0,Uniform Sample,0.5578017650539832
0,Optimal Sample,0.8107997122326377
0,Uniform Sample,1.7495492361832903
0,Optimal Sample,1.810264495877486
0,Uniform Sample,2.327897224638947
0,Optimal Sample,2.089820879879446
0,Uniform Sample,2.642275689976667
0,Optimal Sample,1.0896210191867846
0,Uniform Sample,0.9648384516322346
0,Optimal Sample,0.9165584917306638
0,Uniform Sample,1.8156218906522896
0,Optimal Sample,2.907405276458989
0,Uniform Sample,3.3398749946961903
0,Optimal Sample,4.401485768790911
0,Uniform Sample,7.94073478040596
0,Optimal Sample,7.296682926528213
0,Uniform Sample,4.203000680849673
0,Optimal Sample,4.226274271937148
0,Uniform Sample,6.832570898185151
0,Optimal Sample,0.7571089457209033
0,Uniform Sample,1.4060611869525281
0,Optimal Sample,2.1477289160240116
0,Uniform Sample,2.7858351902507015
0,Optimal Sample,8.695756699606829
0,Uniform Sample,6.880416139987789
0,Optimal Sample,1.4705461711498966
0,Uniform Sample,3.143917858281055
0,Optimal Sample,6.806769282386341
0,Uniform Sample,6.565965284961098
0,Optimal Sample,1.1303233526237624
0,Uniform Sample,1.5301302440907656
0,Optimal Sample,0.44555199946258467
0,Uniform Sample,0.7895577517035016
0,Optimal Sample,0.9603775227915112
0,Uniform Sample,1.1563583147041734
0,Optimal Sample,1.8794204373370267
0,Uniform Sample,4.991616872907709
0,Optimal Sample,1.0454613601280027
0,Uniform Sample,2.15292810561204
0,Optimal Sample,2.4181543541241206
0,Uniform Sample,2.600674612462085
0,Optimal Sample,3.9810418908910306
0,Uniform Sample,5.766883114086422
0,Optimal Sample,1.3049576444437
0,Uniform Sample,1.492158774360856
0,Optimal Sample,2.8855350736628185
0,Uniform Sample,8.320473896828966
0,Optimal Sample,0.699520813212084
0,Uniform Sample,1.1034684443361646
0,Optimal Sample,1.966058681138788
0,Uniform Sample,1.8606905719696818
0,Optimal Sample,0.7899089010564891
0,Uniform Sample,0.9768574987307347
0,Optimal Sample,0.9028113223777134
0,Uniform Sample,1.8788408272581971
0,Optimal Sample,6.290452790504409
0,Uniform Sample,16.37292118501808
0,Optimal Sample,0.6821476883805114
0,Uniform Sample,0.6626059338171573
0,Optimal Sample,1.3122212202284742
0,Uniform Sample,1.4180387115790793
0,Optimal Sample,0.7117068768662561
0,Uniform Sample,1.2061613802188167
0,Optimal Sample,1.0781275541457607
0,Uniform Sample,1.409522698687335
0,Optimal Sample,0.970229244375665
0,Uniform Sample,0.606913062125617
0,Optimal Sample,0.9573501457763661
0,Uniform Sample,3.063330573473704
0,Optimal Sample,1.3443225516043409
0,Uniform Sample,1.2251362671670936
0,Optimal Sample,0.7276395269271916
0,Uniform Sample,0.8186505281457341
0,Optimal Sample,6.263972057385504
0,Uniform Sample,10.17444284065189
0,Optimal Sample,5.5199845699652865
0,Uniform Sample,7.370393307508569
0,Optimal Sample,0.46368405227081855
0,Uniform Sample,1.3197363992807278
0,Optimal Sample,1.0633237983074493
0,Uniform Sample,1.2755908718193258
0,Optimal Sample,0.8979761406589651
0,Uniform Sample,2.8815362490696828
0,Optimal Sample,0.299870108370748
0,Uniform Sample,0.35689326174153546
0,Optimal Sample,0.6501931862456373
0,Uniform Sample,0.9599531212502833
0,Optimal Sample,1.209739481375755
0,Uniform Sample,2.0995210145253065
0,Optimal Sample,0.817532116342708
0,Uniform Sample,1.314275571999658
0,Optimal Sample,9.452986755826883
0,Uniform Sample,17.613867368203795
0,Optimal Sample,3.9721108199814315
0,Uniform Sample,9.628667606456318
0,Optimal Sample,1.5309296375473123
0,Uniform Sample,2.2760313082496184
0,Optimal Sample,0.5063435024333975
0,Uniform Sample,1.142249700785139
0.5,Optimal Sample,1.4990441788548354
0.5,Uniform Sample,1.5167285058504456
0.5,Optimal Sample,1.5406903319430625
0.5,Uniform Sample,1.0776661023774834
0.5,Optimal Sample,7.351900301979701
0.5,Uniform Sample,11.02100208892875
0.5,Optimal Sample,0.688152629954092
0.5,Uniform Sample,0.5472692931824498
0.5,Optimal Sample,0.37768298397622846
0.5,Uniform Sample,0.9653685055712601
0.5,Optimal Sample,1.3313256539534537
0.5,Uniform Sample,2.3519915362907686
0.5,Optimal Sample,0.7695938068250887
0.5,Uniform Sample,1.4335822715670525
0.5,Optimal Sample,5.322287351416468
0.5,Uniform Sample,6.2926462465852975
0.5,Optimal Sample,1.1806383942763976
0.5,Uniform Sample,1.3845904458005265
0.5,Optimal Sample,7.828767057296926
0.5,Uniform Sample,6.889271944554655
0.5,Optimal Sample,4.61519226849619
0.5,Uniform Sample,6.552087434635647
0.5,Optimal Sample,0.7831477118536827
0.5,Uniform Sample,1.165350478872377
0.5,Optimal Sample,2.4299523696288765
0.5,Uniform Sample,3.7053599886975004
0.5,Optimal Sample,0.742469816658314
0.5,Uniform Sample,1.0321196089596332
0.5,Optimal Sample,0.4680181493366739
0.5,Uniform Sample,0.6023645690314184
0.5,Optimal Sample,1.7611072457273356
0.5,Uniform Sample,2.274160557757435
0.5,Optimal Sample,0.8093678893436128
0.5,Uniform Sample,1.5234771736921833
0.5,Optimal Sample,0.9075811811371526
0.5,Uniform Sample,1.3122184511538515
0.5,Optimal Sample,2.09871247588132
0.5,Uniform Sample,2.212850584952672
0.5,Optimal Sample,1.235915194094588
0.5,Uniform Sample,1.7147348104879119
0.5,Optimal Sample,0.6464316616333554
0.5,Uniform Sample,1.3690259155663524
0.5,Optimal Sample,3.9184550887202017
0.5,Uniform Sample,2.515648885356881
0.5,Optimal Sample,1.1624562937495415
0.5,Uniform Sample,1.6544974705428406
0.5,Optimal Sample,5.5872965803612855
0.5,Uniform Sample,7.17694922447336
0.5,Optimal Sample,1.7185436130488465
0.5,Uniform Sample,2.933504843207092
0.5,Optimal Sample,1.354495230263276
0.5,Uniform Sample,2.292409168303784
0.5,Optimal Sample,1.0339585932302644
0.5,Uniform Sample,0.9989692236925557
0.5,Optimal Sample,0.9218711230691916
0.5,Uniform Sample,1.5499653223539072
0.5,Optimal Sample,0.8422733746227787
0.5,Uniform Sample,0.8545489919154794
0.5,Optimal Sample,14.323788644246166
0.5,Uniform Sample,15.746345833303222
0.5,Optimal Sample,0.7993840053122708
0.5,Uniform Sample,1.4975447568636882
0.5,Optimal Sample,0.49832966898116937
0.5,Uniform Sample,0.8161211868201991
0.5,Optimal Sample,1.829484838473333
0.5,Uniform Sample,3.107687196757788
0.5,Optimal Sample,5.912875734493444
0.5,Uniform Sample,11.722919672932168
0.5,Optimal Sample,0.8488900716228316
0.5,Uniform Sample,0.9568132221999597
0.5,Optimal Sample,1.2097329590122567
0.5,Uniform Sample,1.7110730990512717
0.5,Optimal Sample,0.7837713750042276
0.5,Uniform Sample,0.533439634415476
0.5,Optimal Sample,2.9593532490743786
0.5,Uniform Sample,6.481637086028679
0.5,Optimal Sample,1.0581322365331332
0.5,Uniform Sample,1.591615015059868
0.5,Optimal Sample,0.9768721546459235
0.5,Uniform Sample,1.9327348248799932
0.5,Optimal Sample,5.82489002750146
0.5,Uniform Sample,6.502906575313843
0.5,Optimal Sample,0.7350780968195441
0.5,Uniform Sample,1.2047942373985343
0.5,Optimal Sample,0.18453024743438717
0.5,Uniform Sample,0.25481681302742354
0.5,Optimal Sample,1.1881430168032234
0.5,Uniform Sample,1.2601718554781134
0.5,Optimal Sample,1.5409456091452405
0.5,Uniform Sample,1.2668410907719767
0.5,Optimal Sample,8.28565852412675
0.5,Uniform Sample,12.466608378817458
0.5,Optimal Sample,0.7394527730575595
0.5,Uniform Sample,0.5314522278218758
0.5,Optimal Sample,0.522524590156285
0.5,Uniform Sample,0.9245802671119687
0.5,Optimal Sample,1.6851590956426377
0.5,Uniform Sample,2.8475784279775285
0.5,Optimal Sample,1.113731137444491
0.5,Uniform Sample,1.168547827559196
0.5,Optimal Sample,0.546661087398281
0.5,Uniform Sample,1.218895266840533
0.5,Optimal Sample,0.34015936087325593
0.5,Uniform Sample,0.5850926071058046
0.5,Optimal Sample,0.805614224617495
0.5,Uniform Sample,0.5849420676520739
0.5,Optimal Sample,5.120304329494821
0.5,Uniform Sample,5.123304149517288
0.5,Optimal Sample,4.785075981138458
0.5,Uniform Sample,3.0140807112086123
0.5,Optimal Sample,0.38772891901838036
0.5,Uniform Sample,0.6677330071822614
0.5,Optimal Sample,16.410328585857954
0.5,Uniform Sample,19.815363612162194
0.5,Optimal Sample,0.46475481803516067
0.5,Uniform Sample,0.4133659837177986
0.5,Optimal Sample,1.4241304322419044
0.5,Uniform Sample,1.6198265938150747
0.5,Optimal Sample,0.5150655733224263
0.5,Uniform Sample,0.44939676068574125
0.5,Optimal Sample,1.3022018390656738
0.5,Uniform Sample,2.6685755490896783
0.5,Optimal Sample,0.8867859529293804
0.5,Uniform Sample,0.8514142126073819
0.5,Optimal Sample,25.768936547129716
0.5,Uniform Sample,26.850091480959712
0.5,Optimal Sample,0.6276811921124916
0.5,Uniform Sample,0.4917914446928019
0.5,Optimal Sample,1.0238799174290647
0.5,Uniform Sample,0.6423518537515629
0.5,Optimal Sample,9.285010652233018
0.5,Uniform Sample,17.796974047242834
0.5,Optimal Sample,7.99193124944182
0.5,Uniform Sample,10.364283936993683
0.5,Optimal Sample,1.0025650778058146
0.5,Uniform Sample,0.8074655826501556
0.5,Optimal Sample,2.3239460740712508
0.5,Uniform Sample,5.797036671210045
0.5,Optimal Sample,1.301346173280642
0.5,Uniform Sample,1.9643165516804333
0.5,Optimal Sample,0.6969397461375205
0.5,Uniform Sample,0.7242438707112819
0.5,Optimal Sample,2.624116575363344
0.5,Uniform Sample,2.6643509928459657
0.5,Optimal Sample,1.2647378977222798
0.5,Uniform Sample,1.9576053227952634
0.5,Optimal Sample,3.9002331383177884
0.5,Uniform Sample,2.2552811477854227
0.5,Optimal Sample,1.013487398317913
0.5,Uniform Sample,1.6356582979345502
0.5,Optimal Sample,0.20330896608516558
0.5,Uniform Sample,0.23063795750565874
0.5,Optimal Sample,1.7156511470114062
0.5,Uniform Sample,1.9377143281121343
0.5,Optimal Sample,7.119539678599284
0.5,Uniform Sample,11.49185833787462
0.5,Optimal Sample,4.101113494612444
0.5,Uniform Sample,5.839335922262378
0.5,Optimal Sample,0.9762466610900117
0.5,Uniform Sample,1.0120297358517685
0.5,Optimal Sample,1.621508957618165
0.5,Uniform Sample,1.1230458381089732
0.5,Optimal Sample,0.6879964370241419
0.5,Uniform Sample,1.0589007057962863
0.5,Optimal Sample,0.4010625974828144
0.5,Uniform Sample,0.5848613989705683
0.5,Optimal Sample,0.2551640829827196
0.5,Uniform Sample,0.5458338475144995
0.5,Optimal Sample,0.6392597882202325
0.5,Uniform Sample,1.5774091971240944
0.5,Optimal Sample,0.3124621769020411
0.5,Uniform Sample,0.9589417823934432
0.5,Optimal Sample,1.0781528777076876
0.5,Uniform Sample,1.7603735544933656
0.5,Optimal Sample,0.2658277329722055
0.5,Uniform Sample,0.30134537608558004
0.5,Optimal Sample,0.6706406375775104
0.5,Uniform Sample,1.2022949912051557
0.5,Optimal Sample,0.5957800304725087
0.5,Uniform Sample,0.9424707645143449
0.5,Optimal Sample,0.6494398398069309
0.5,Uniform Sample,1.1128037573248897
0.5,Optimal Sample,0.3005662892583565
0.5,Uniform Sample,0.8429230280029691
0.5,Optimal Sample,0.3703224025915746
0.5,Uniform Sample,0.6982408004998046
0.5,Optimal Sample,1.007751062128843
0.5,Uniform Sample,1.8062769172309436
0.5,Optimal Sample,1.5382699973000789
0.5,Uniform Sample,1.3202857496072256
0.5,Optimal Sample,0.38567271965980227
0.5,Uniform Sample,0.5574251747197714
0.5,Optimal Sample,2.8741663014094896
0.5,Uniform Sample,4.892541048009795
0.5,Optimal Sample,1.148864484409622
0.5,Uniform Sample,1.219781610371195
0.5,Optimal Sample,1.1968238131398123
0.5,Uniform Sample,1.9809336487030915
0.5,Optimal Sample,1.7206006587595823
0.5,Uniform Sample,1.5489815909823117
0.5,Optimal Sample,0.9728955575201831
0.5,Uniform Sample,1.608159942785403
0.5,Optimal Sample,0.7576864062868568
0.5,Uniform Sample,0.48569230518103323
0.5,Optimal Sample,2.199867585640436
0.5,Uniform Sample,1.9946845040533456
0.5,Optimal Sample,6.216845921066832
0.5,Uniform Sample,10.287198890123848
0.5,Optimal Sample,0.7460080554503636
0.5,Uniform Sample,0.6097409455164394
0.5,Optimal Sample,0.6532295559661316
0.5,Uniform Sample,0.7409625876544887
0.5,Optimal Sample,1.0762934736011407
0.5,Uniform Sample,1.435584651326054
0.5,Optimal Sample,4.354202637255523
0.5,Uniform Sample,4.1401443931987085
0.5,Optimal Sample,3.705598096171053
0.5,Uniform Sample,5.3575807688865815
0.5,Optimal Sample,0.5105989352300354
0.5,Uniform Sample,0.7306405923707813
0.5,Optimal Sample,0.4512602648264759
0.5,Uniform Sample,0.5446062638500152
0.5,Optimal Sample,1.7646580521883204
0.5,Uniform Sample,0.8455680927234531
0.5,Optimal Sample,0.6820644805993019
0.5,Uniform Sample,0.5254803890726469
0.5,Optimal Sample,0.9028454717473201
0.5,Uniform Sample,2.0144131286208187
0.5,Optimal Sample,0.5938471870982661
0.5,Uniform Sample,0.7115226027303069
0.5,Optimal Sample,0.20804054743568753
0.5,Uniform Sample,0.4025220048652331
0.5,Optimal Sample,0.6460817280655461
0.5,Uniform Sample,0.8270126763179152
0.5,Optimal Sample,0.6204097940400983
0.5,Uniform Sample,1.7944411472526554
0.5,Optimal Sample,0.4114897300510853
0.5,Uniform Sample,0.5396984526447073
0.5,Optimal Sample,1.880691195132147
0.5,Uniform Sample,1.84584846869728
0.5,Optimal Sample,0.6101922951652762
0.5,Uniform Sample,0.5677107995693039
0.5,Optimal Sample,3.751182678609157
0.5,Uniform Sample,6.856364498432133
0.5,Optimal Sample,0.123961466945362
0.5,Uniform Sample,0.15105088695412786
0.5,Optimal Sample,0.5905452047903229
0.5,Uniform Sample,1.0589721804066305
0.5,Optimal Sample,2.084093965267101
0.5,Uniform Sample,2.3042738730928485
0.5,Optimal Sample,1.136430156704994
0.5,Uniform Sample,1.1685137883270222
0.5,Optimal Sample,14.70669173193915
0.5,Uniform Sample,20.46883808585736
0.5,Optimal Sample,0.6848128427284982
0.5,Uniform Sample,0.9352964346432608
0.5,Optimal Sample,0.3015896399344481
0.5,Uniform Sample,0.48725052472427377
0.5,Optimal Sample,3.899288738202189
0.5,Uniform Sample,4.495240538477468
0.5,Optimal Sample,1.499610060239354
0.5,Uniform Sample,2.9138226279989126
0.5,Optimal Sample,4.377378365234615
0.5,Uniform Sample,5.558738102438935
0.5,Optimal Sample,2.0060009308727356
0.5,Uniform Sample,2.8976671441127464
0.5,Optimal Sample,0.7867669658114321
0.5,Uniform Sample,0.8925104622801745
0.5,Optimal Sample,1.244119236064307
0.5,Uniform Sample,3.4140487515193163
0.5,Optimal Sample,0.10884239099105408
0.5,Uniform Sample,0.25520568006364497
0.5,Optimal Sample,0.9095091704656494
0.5,Uniform Sample,1.341289756230288
0.5,Optimal Sample,0.7985894871643968
0.5,Uniform Sample,0.908739565375083
0.5,Optimal Sample,1.2537352507307624
0.5,Uniform Sample,1.4083182284497424
0.5,Optimal Sample,1.2707646141734328
0.5,Uniform Sample,1.3651497363915324
0.5,Optimal Sample,1.5984144121372692
0.5,Uniform Sample,2.635937089932895
0.5,Optimal Sample,7.602687598021776
0.5,Uniform Sample,5.612828918805846
0.5,Optimal Sample,0.44765729131073373
0.5,Uniform Sample,0.8458437854128416
0.5,Optimal Sample,0.4742793061375043
0.5,Uniform Sample,0.7317615443983571
0.5,Optimal Sample,0.8557381868916567
0.5,Uniform Sample,1.4994600844104664
0.5,Optimal Sample,4.381211700703811
0.5,Uniform Sample,13.710536798939899
0.5,Optimal Sample,10.588502587108739
0.5,Uniform Sample,11.168240493569465
0.5,Optimal Sample,0.5009363808641069
0.5,Uniform Sample,0.7738007121885607
0.5,Optimal Sample,1.1758806994650248
0.5,Uniform Sample,1.7580651773081981
0.5,Optimal Sample,12.49449529398884
0.5,Uniform Sample,21.423080361867733
0.5,Optimal Sample,0.2373978770960458
0.5,Uniform Sample,0.22273176373708253
0.5,Optimal Sample,0.6365243836418971
0.5,Uniform Sample,2.2424190234665784
0.5,Optimal Sample,1.2740570795083586
0.5,Uniform Sample,2.3086096965544893
0.5,Optimal Sample,1.3956227598716064
0.5,Uniform Sample,1.6808454681075777
0.5,Optimal Sample,0.46636581175118047
0.5,Uniform Sample,0.7068134858169809
0.5,Optimal Sample,1.0479475443319561
0.5,Uniform Sample,0.7622962921618277
0.5,Optimal Sample,1.5360066581791794
0.5,Uniform Sample,2.7270309853201744
0.5,Optimal Sample,3.162662723749042
0.5,Uniform Sample,3.5789633982545905
