Total $\rho$,Scenario,Regret
0,Uniform Sample,50.363237115156295
0,Optimal Sample,0.7406403335960555
0,Uniform Sample,14.585032578509177
0,Optimal Sample,2.5661366954639218
0,Uniform Sample,17.564702361179354
0,Optimal Sample,34.96859965494015
0,Uniform Sample,73.25086167319466
0,Optimal Sample,4.25635903757816
0,Uniform Sample,8.493934298377583
0,Optimal Sample,16.070723667118212
0,Uniform Sample,12.56143797092941
0,Optimal Sample,29.961822202286353
0,Uniform Sample,32.83068140613942
0,Optimal Sample,5.570090613062443
0,Uniform Sample,24.711182442647846
0,Optimal Sample,126.54591913205891
0,Uniform Sample,87.2446227364252
0,Optimal Sample,4.2424939991749255
0,Uniform Sample,28.287987712631576
0,Optimal Sample,41.38409440664175
0,Uniform Sample,6.106926598067381
0,Optimal Sample,49.40726545800598
0,Uniform Sample,62.278426303888374
0,Optimal Sample,12.661044458051506
0,Uniform Sample,27.685079772298874
0,Optimal Sample,32.134861194987515
0,Uniform Sample,6.682723948779626
0,Optimal Sample,6.104494021374389
0,Uniform Sample,12.596778277055146
0,Optimal Sample,0.7491762687108002
0,Uniform Sample,22.96394058597524
0,Optimal Sample,5.102036749431512
0,Uniform Sample,29.4521187809255
0,Optimal Sample,31.42495858685221
0,Uniform Sample,11.203628296700181
0,Optimal Sample,35.29731304767201
0,Uniform Sample,158.0373734919649
0,Optimal Sample,7.5038085018456915
0,Uniform Sample,5.158609089280945
0,Optimal Sample,2.444758286682503
0,Uniform Sample,211.53703495991775
0,Optimal Sample,3.350976839157985
0,Uniform Sample,25.552224662941295
0,Optimal Sample,6.37501882493774
0,Uniform Sample,32.39070495136298
0,Optimal Sample,3.3225017114892075
0,Uniform Sample,33.78319836908825
0,Optimal Sample,28.697262169807114
0,Uniform Sample,21.827073667759443
0,Optimal Sample,29.586248390018458
0,Uniform Sample,1.6591352318742123
0,Optimal Sample,8.576653870438465
0,Uniform Sample,332.9084912196973
0,Optimal Sample,12.551721246717397
0,Uniform Sample,155.71516940379283
0,Optimal Sample,80.65459881204288
0,Uniform Sample,3.2295634098293884
0,Optimal Sample,23.07310262438266
0,Uniform Sample,1.8744885072502715
0,Optimal Sample,2.137079880892423
0,Uniform Sample,15.514511270669715
0,Optimal Sample,6.6285765167844986
0,Uniform Sample,42.66177085443892
0,Optimal Sample,17.010606418143038
0,Uniform Sample,9.143620952637596
0,Optimal Sample,3.4412391141404703
0,Uniform Sample,19.6678192958666
0,Optimal Sample,8.368337744447096
0,Uniform Sample,209.3645985965761
0,Optimal Sample,66.92950273622357
0,Uniform Sample,80.06519378332035
0,Optimal Sample,24.749787824343752
0,Uniform Sample,19.06722350691986
0,Optimal Sample,15.817266453685656
0,Uniform Sample,15.921071460876053
0,Optimal Sample,26.241287890795423
0,Uniform Sample,62.311758325256775
0,Optimal Sample,2.137837653606798
0,Uniform Sample,4.070686799883411
0,Optimal Sample,28.636119232703688
0,Uniform Sample,31.04670595187172
0,Optimal Sample,51.103069964107604
0,Uniform Sample,36.499654563619266
0,Optimal Sample,6.492519923140707
0,Uniform Sample,241.36452651014815
0,Optimal Sample,2.6729572791707943
0,Uniform Sample,15.096430281745459
0,Optimal Sample,5.537332519641767
0,Uniform Sample,22.832106928788523
0,Optimal Sample,40.895045281489274
0,Uniform Sample,29.438686658871507
0,Optimal Sample,17.200299660792393
0,Uniform Sample,54.67508063762664
0,Optimal Sample,15.17839118134295
0,Uniform Sample,77.91553178371059
0,Optimal Sample,61.60082007698796
0,Uniform Sample,58.12881637062396
0,Optimal Sample,2.8297749590003556
0,Uniform Sample,2.325477417406915
0,Optimal Sample,43.69855916625839
0,Uniform Sample,203.74047620832008
0,Optimal Sample,6.968714022507853
0,Uniform Sample,2.7124568350501645
0,Optimal Sample,1.7203883894355592
0,Uniform Sample,185.836835312849
0,Optimal Sample,29.825010542964783
0,Uniform Sample,64.39705692190972
0,Optimal Sample,101.0258879180093
0,Uniform Sample,22.047200123800188
0,Optimal Sample,9.631583415987114
0,Uniform Sample,86.76149192442439
0,Optimal Sample,6.002297870220763
0,Uniform Sample,47.03623467037548
0,Optimal Sample,102.5633510528055
0,Uniform Sample,31.260925428145505
0,Optimal Sample,25.514111077967588
0,Uniform Sample,1.4204786447015223
0,Optimal Sample,2.222782594975194
0,Uniform Sample,8.016287246029776
0,Optimal Sample,2.7877800762576803
0,Uniform Sample,142.2885714764392
0,Optimal Sample,7.5123492031450585
0,Uniform Sample,6.308718375868384
0,Optimal Sample,5.154207392072923
0,Uniform Sample,11.655865642336542
0,Optimal Sample,30.53764429244731
0,Uniform Sample,189.6344116415385
0,Optimal Sample,10.85533710446717
0,Uniform Sample,5.697647870221705
0,Optimal Sample,34.29613960156096
0,Uniform Sample,3.5093272121372445
0,Optimal Sample,2.5265957191436392
0,Uniform Sample,27.74077558689359
0,Optimal Sample,77.05539928996393
0,Uniform Sample,2.9445188610611646
0,Optimal Sample,3.9583305159248856
0,Uniform Sample,208.7292851278768
0,Optimal Sample,64.34843087889173
0,Uniform Sample,66.73886086027538
0,Optimal Sample,7.682586885196529
0,Uniform Sample,12.288099098669104
0,Optimal Sample,17.900101276039315
0,Uniform Sample,146.09651777870715
0,Optimal Sample,1.13643477566925
0,Uniform Sample,98.8011391360009
0,Optimal Sample,0.27385524698145514
0,Uniform Sample,14.386650673140764
0,Optimal Sample,43.699699927502024
0,Uniform Sample,16.068442488219283
0,Optimal Sample,41.67978338179892
0,Uniform Sample,9.909038549611553
0,Optimal Sample,15.117093288309947
0,Uniform Sample,6.782048828360775
0,Optimal Sample,3.27019236396826
0,Uniform Sample,4.684589195771386
0,Optimal Sample,7.691769590413165
0,Uniform Sample,199.29971399674884
0,Optimal Sample,73.50746261341703
0,Uniform Sample,9.127282152937026
0,Optimal Sample,16.262085941010344
0,Uniform Sample,43.646375567793015
0,Optimal Sample,5.959432270071185
0,Uniform Sample,6.919776584717256
0,Optimal Sample,4.9499048281544304
0,Uniform Sample,86.9955602885233
0,Optimal Sample,70.48664641456257
0,Uniform Sample,10.303983714033766
0,Optimal Sample,35.75512841993881
0,Uniform Sample,51.9825809158622
0,Optimal Sample,99.16811462707174
0,Uniform Sample,46.933176685700765
0,Optimal Sample,5.726278304296593
0,Uniform Sample,7.1110520431868105
0,Optimal Sample,2.4331117105481237
0,Uniform Sample,129.74404969131888
0,Optimal Sample,4.285436012222643
0,Uniform Sample,10.864443530068403
0,Optimal Sample,0.7203576149811564
0,Uniform Sample,48.438254010785755
0,Optimal Sample,49.22895672700878
0,Uniform Sample,10.940853987232712
0,Optimal Sample,0.37982904711459065
0,Uniform Sample,16.312605580470308
0,Optimal Sample,4.020229315452836
0,Uniform Sample,32.645802048055586
0,Optimal Sample,17.957003021312108
0,Uniform Sample,5.199550904690285
0,Optimal Sample,24.718711146406406
0,Uniform Sample,112.01267897766799
0,Optimal Sample,14.415637798189461
0,Uniform Sample,11.024677672205591
0,Optimal Sample,11.240055746877243
0,Uniform Sample,21.37295076607634
0,Optimal Sample,6.20531172535489
0,Uniform Sample,34.29661996227363
0,Optimal Sample,43.864934535727876
0,Uniform Sample,187.94242094570504
0,Optimal Sample,53.382975039696326
0,Uniform Sample,199.94854700662566
0.5,Optimal Expectation,12.856691645673795
0.5,Uniform Expectation,23.849629790159494
0.5,Optimal Sample,120.51683764884913
0.5,Uniform Sample,67.24579416138727
0.5,Optimal Sample,8.66927380481642
0.5,Uniform Sample,7.912372476398234
0.5,Optimal Sample,1.9011748297517659
0.5,Uniform Sample,54.33662648419142
0.5,Optimal Sample,15.635850196594149
0.5,Uniform Sample,4.635453675568217
0.5,Optimal Sample,12.372669270472503
0.5,Uniform Sample,15.750409260343202
0.5,Optimal Sample,5.751299805527086
0.5,Uniform Sample,49.12071916985126
0.5,Optimal Sample,39.38683065784376
0.5,Uniform Sample,7.38927773028275
0.5,Optimal Sample,51.14656378257137
0.5,Uniform Sample,24.09512102683964
0.5,Optimal Sample,4.893990306340655
0.5,Uniform Sample,6.453483151440953
0.5,Optimal Sample,7.6188804526938
0.5,Uniform Sample,1.625651389581229
0.5,Optimal Sample,5.355773452822046
0.5,Uniform Sample,114.02826285844108
0.5,Optimal Sample,17.547046283218243
0.5,Uniform Sample,28.053900491936325
0.5,Optimal Sample,8.820458561419008
0.5,Uniform Sample,6.138479110732085
0.5,Optimal Sample,7.854258992428168
0.5,Uniform Sample,7.048187756877008
0.5,Optimal Sample,7.599666573222078
0.5,Uniform Sample,11.760794280392037
0.5,Optimal Sample,32.44975630407215
0.5,Uniform Sample,40.75888695797187
0.5,Optimal Sample,4.63561183926813
0.5,Uniform Sample,32.70410688623614
0.5,Optimal Sample,3.2386368468380127
0.5,Uniform Sample,14.701824096951684
0.5,Optimal Sample,1.4699569293361854
0.5,Uniform Sample,21.64064180922336
0.5,Optimal Sample,7.452708337033815
0.5,Uniform Sample,15.395366689629421
0.5,Optimal Sample,3.0077255986434133
0.5,Uniform Sample,30.0904263711742
0.5,Optimal Sample,12.81979089998552
0.5,Uniform Sample,3.0067967991764193
0.5,Optimal Sample,22.4091733957784
0.5,Uniform Sample,24.14339077994407
0.5,Optimal Sample,75.83905137893235
0.5,Uniform Sample,86.6384770451038
0.5,Optimal Sample,27.96946078006321
0.5,Uniform Sample,98.560751819519
0.5,Optimal Sample,4.1926514765219025
0.5,Uniform Sample,1.963338657630092
0.5,Optimal Sample,133.07296383080148
0.5,Uniform Sample,7.525322470566321
0.5,Optimal Sample,11.024672651566158
0.5,Uniform Sample,7.305313069430811
0.5,Optimal Sample,122.07374787590315
0.5,Uniform Sample,90.57329038316209
0.5,Optimal Sample,27.343674028191575
0.5,Uniform Sample,6.819545568544082
0.5,Optimal Sample,9.85281362925254
0.5,Uniform Sample,21.13757798105468
0.5,Optimal Sample,13.328064340388257
0.5,Uniform Sample,6.257478856596798
0.5,Optimal Sample,4.384327118491261
0.5,Uniform Sample,56.43515146757641
0.5,Optimal Sample,47.259575949124404
0.5,Uniform Sample,10.898511146723912
0.5,Optimal Sample,1.7643834511777623
0.5,Uniform Sample,31.97304592798317
0.5,Optimal Sample,0.4735326179069915
0.5,Uniform Sample,72.70480263475909
0.5,Optimal Sample,37.792476681291966
0.5,Uniform Sample,77.87112960321572
0.5,Optimal Sample,5.439482107602594
0.5,Uniform Sample,10.852567838035123
0.5,Optimal Sample,0.33823859531663997
0.5,Uniform Sample,6.686679833092471
0.5,Optimal Sample,1.3118513910313743
0.5,Uniform Sample,48.83053508181364
0.5,Optimal Sample,33.19379175334526
0.5,Uniform Sample,35.18124448420943
0.5,Optimal Sample,73.53779801854458
0.5,Uniform Sample,146.75772829668432
0.5,Optimal Sample,7.51389640754507
0.5,Uniform Sample,0.9288223352304968
0.5,Optimal Sample,42.32806594827689
0.5,Uniform Sample,42.29197178760867
0.5,Optimal Sample,2.4414311074491275
0.5,Uniform Sample,23.148217310940847
0.5,Optimal Sample,27.549538411042903
0.5,Uniform Sample,20.303571761666497
0.5,Optimal Sample,79.57150204803648
0.5,Uniform Sample,11.515282990898276
0.5,Optimal Sample,7.719985795192838
0.5,Uniform Sample,4.751934152554913
0.5,Optimal Sample,54.138897870696596
0.5,Uniform Sample,125.19283142840554
0.5,Optimal Sample,24.077268784389556
0.5,Uniform Sample,43.81886477284141
0.5,Optimal Sample,12.753930379791123
0.5,Uniform Sample,24.379026824338258
0.5,Optimal Sample,3.0765666120894735
0.5,Uniform Sample,3.3308247814677503
0.5,Optimal Sample,53.76862037663563
0.5,Uniform Sample,21.606134858217608
0.5,Optimal Sample,3.21942802681359
0.5,Uniform Sample,7.818169932561131
0.5,Optimal Sample,5.354792644466184
0.5,Uniform Sample,11.588211062805987
0.5,Optimal Sample,25.698777825444882
0.5,Uniform Sample,20.06339704108593
0.5,Optimal Sample,16.237889296478464
0.5,Uniform Sample,9.292942532172148
0.5,Optimal Sample,1.7754152749997592
0.5,Uniform Sample,12.08164625312898
0.5,Optimal Sample,2.5426819356085693
0.5,Uniform Sample,3.9048157376443853
0.5,Optimal Sample,44.36653868462151
0.5,Uniform Sample,8.381567606889087
0.5,Optimal Sample,6.403671115715463
0.5,Uniform Sample,16.572559995191064
0.5,Optimal Sample,27.363163199432403
0.5,Uniform Sample,2.5740650078950935
0.5,Optimal Sample,28.372483384285136
0.5,Uniform Sample,46.69628078046776
0.5,Optimal Sample,6.0446003223099325
0.5,Uniform Sample,12.942056651512
0.5,Optimal Sample,29.177788075416878
0.5,Uniform Sample,8.486694630252032
0.5,Optimal Sample,12.747555841964886
0.5,Uniform Sample,47.23890801900645
0.5,Optimal Sample,10.473763882122727
0.5,Uniform Sample,13.45393983736773
0.5,Optimal Sample,52.753655091014146
0.5,Uniform Sample,3.3661973893150527
0.5,Optimal Sample,9.938317810722742
0.5,Uniform Sample,149.72086776677475
0.5,Optimal Sample,27.51643695956089
0.5,Uniform Sample,4.084128460722736
0.5,Optimal Sample,6.2201098126695555
0.5,Uniform Sample,8.435705410646467
0.5,Optimal Sample,9.920018853514218
0.5,Uniform Sample,27.30348751055296
0.5,Optimal Sample,42.31084855214546
0.5,Uniform Sample,27.870054103558598
0.5,Optimal Sample,18.44991095649846
0.5,Uniform Sample,5.126260923413399
0.5,Optimal Sample,0.7650025379001246
0.5,Uniform Sample,9.079617431459884
0.5,Optimal Sample,8.978370070939743
0.5,Uniform Sample,10.420015479230717
0.5,Optimal Sample,8.508578114759437
0.5,Uniform Sample,1.022342012408837
0.5,Optimal Sample,3.4334822633151543
0.5,Uniform Sample,8.80040952766075
0.5,Optimal Sample,36.36522447395771
0.5,Uniform Sample,1.767965662751538
0.5,Optimal Sample,26.01770383974533
0.5,Uniform Sample,23.743879271157297
0.5,Optimal Sample,5.7996172847687975
0.5,Uniform Sample,5.473291413521687
0.5,Optimal Sample,2.5686464514957636
0.5,Uniform Sample,6.14310417997045
0.5,Optimal Sample,24.570505527742082
0.5,Uniform Sample,63.489071313750344
0.5,Optimal Sample,0.42260088960167413
0.5,Uniform Sample,18.517938481865016
0.5,Optimal Sample,7.403355965002306
0.5,Uniform Sample,77.63797314591613
0.5,Optimal Sample,3.514581205457893
0.5,Uniform Sample,22.300672964081578
0.5,Optimal Sample,23.84182568667093
0.5,Uniform Sample,3.3790069428239375
0.5,Optimal Sample,1.6751484341390879
0.5,Uniform Sample,36.17046047927846
0.5,Optimal Sample,4.4566800358264596
0.5,Uniform Sample,19.268101053967374
0.5,Optimal Sample,1.790414506047874
0.5,Uniform Sample,7.426456144106096
0.5,Optimal Sample,29.436236747656093
0.5,Uniform Sample,126.97800566695284
0.5,Optimal Sample,12.949707661008642
0.5,Uniform Sample,2.1665510931363583
0.5,Optimal Sample,3.6536034921762437
0.5,Uniform Sample,146.81164492972795
0.5,Optimal Sample,41.57930698400875
0.5,Uniform Sample,19.72356115924806
0.5,Optimal Sample,85.22178168635548
0.5,Uniform Sample,5.234694326362274
0.5,Optimal Sample,13.00914322125472
0.5,Uniform Sample,32.104405877971836
0.5,Optimal Sample,1.7146670537711841
0.5,Uniform Sample,79.26868400070627
0.5,Optimal Sample,51.046716790038424
0.5,Uniform Sample,8.504551170415766
0.5,Optimal Sample,7.3714767507693235
0.5,Uniform Sample,29.201164020183267
0.5,Optimal Sample,13.417391238228305
0.5,Uniform Sample,30.303957359131815
0.5,Optimal Sample,1.748901509305534
0.5,Uniform Sample,38.498669376977624
0.5,Optimal Sample,32.39971100455649
0.5,Uniform Sample,9.077186677716691
0.5,Optimal Sample,7.62643723377594
0.5,Uniform Sample,11.948558551103998
0.5,Optimal Sample,1.2232888853368817
0.5,Uniform Sample,7.992569111488552
0.5,Optimal Sample,1.0900309732235285
0.5,Uniform Sample,2.0182303532675134
0.5,Optimal Sample,41.450293493999496
0.5,Uniform Sample,22.90119135629029
0.5,Optimal Sample,5.682695194887589
0.5,Uniform Sample,36.334596451566206
0.5,Optimal Sample,4.488160962258893
0.5,Uniform Sample,5.7467841925277945
0.5,Optimal Sample,1.3532037887779715
0.5,Uniform Sample,20.998433627449995
0.5,Optimal Sample,1.5308148049823207
0.5,Uniform Sample,9.683200976001514
0.5,Optimal Sample,21.93783087673641
0.5,Uniform Sample,12.950022328668895
0.5,Optimal Sample,113.68827924979081
0.5,Uniform Sample,7.5961647927110185
0.5,Optimal Sample,15.594588517933067
0.5,Uniform Sample,2.5296586176642895
0.5,Optimal Sample,26.818095137054318
0.5,Uniform Sample,10.493418923181524
0.5,Optimal Sample,10.042949416763227
0.5,Uniform Sample,11.013313420045113
0.5,Optimal Sample,61.139926295368916
0.5,Uniform Sample,15.153516965914573
0.5,Optimal Sample,1.1824185136103464
0.5,Uniform Sample,8.005573204929942
0.5,Optimal Sample,0.5859282822855484
0.5,Uniform Sample,42.23846668147383
0.5,Optimal Sample,23.02374511242969
0.5,Uniform Sample,36.77007377934577
0.5,Optimal Sample,32.79492229070469
0.5,Uniform Sample,3.131718790562531
0.5,Optimal Sample,0.9034260055401203
0.5,Uniform Sample,2.2069316115385162
0.5,Optimal Sample,1.4893727266652514
0.5,Uniform Sample,1.5168375502692246
0.5,Optimal Sample,4.787788100141962
0.5,Uniform Sample,0.8145272820909247
0.5,Optimal Sample,3.325207301215052
0.5,Uniform Sample,34.922812082122014
0.5,Optimal Sample,8.550713338320687
0.5,Uniform Sample,157.64153339558752
0.5,Optimal Sample,2.9646558045822196
0.5,Uniform Sample,24.64532587823611
0.5,Optimal Sample,5.9625068726226855
0.5,Uniform Sample,6.123980136384765
0.5,Optimal Sample,39.70267441191298
0.5,Uniform Sample,11.704121313794003
0.5,Optimal Sample,7.395019515277681
0.5,Uniform Sample,4.706428099744163
0.5,Optimal Sample,3.9852610126532273
0.5,Uniform Sample,102.25533899030236
0.5,Optimal Sample,8.033402477714782
0.5,Uniform Sample,18.010091859327687
0.5,Optimal Sample,13.173537233250418
0.5,Uniform Sample,8.803558130547955
0.5,Optimal Sample,11.616793070559314
0.5,Uniform Sample,27.809771007842457
0.5,Optimal Sample,2.220685927449745
0.5,Uniform Sample,0.29527586165348385
0.5,Optimal Sample,0.9341353706800664
0.5,Uniform Sample,1.253543831645179
0.5,Optimal Sample,0.4321855288267781
0.5,Uniform Sample,20.133223545678245
0.5,Optimal Sample,18.5348142519242
0.5,Uniform Sample,2.223572960015406
0.5,Optimal Sample,5.777282413440184
0.5,Uniform Sample,4.433424806340054
0.5,Optimal Sample,16.631116525488927
0.5,Uniform Sample,0.8608084078033845
0.5,Optimal Sample,21.131528010509903
0.5,Uniform Sample,10.313175740631838
0.5,Optimal Sample,1.106280165677993
0.5,Uniform Sample,19.747933246378704
0.5,Optimal Sample,8.91521119342849
0.5,Uniform Sample,44.372909103913216
0.5,Optimal Sample,1.1632645122214431
0.5,Uniform Sample,20.901152447476534
0.5,Optimal Sample,2.3244201937333067
0.5,Uniform Sample,46.01358776875488
0.5,Optimal Sample,7.799246162974962
0.5,Uniform Sample,3.979196581215975
0.5,Optimal Sample,9.378341419180005
0.5,Uniform Sample,21.69688513234095
0.5,Optimal Sample,6.970292157122659
0.5,Uniform Sample,36.226369478622644
0.5,Optimal Sample,3.181892869505691
0.5,Uniform Sample,17.427265512347635
0.5,Optimal Sample,2.0257884904514833
0.5,Uniform Sample,12.566326328436
0.5,Optimal Sample,42.04664230509301
0.5,Uniform Sample,127.75334188300423
0.5,Optimal Sample,24.419538741888456
0.5,Uniform Sample,2.3482212537070684
0.5,Optimal Sample,1.0125935002442294
0.5,Uniform Sample,15.840305959671248
0.5,Optimal Sample,8.530204240833983
0.5,Uniform Sample,113.03059920164812
0.5,Optimal Sample,3.767253480993053
0.5,Uniform Sample,18.16671641908645
0.5,Optimal Sample,0.6323223992567893
0.5,Uniform Sample,14.081619775132522
0.5,Optimal Sample,4.909348461855144
0.5,Uniform Sample,3.285944265923788
0.5,Optimal Sample,0.797388225321532
0.5,Uniform Sample,124.51478392706748
0.5,Optimal Sample,1.643394638818439
0.5,Uniform Sample,13.673630769550826
0.5,Optimal Sample,5.900143955921156
0.5,Uniform Sample,2.410058635337392
0.5,Optimal Sample,36.1347055398063
0.5,Uniform Sample,0.6305805758883684
0.5,Optimal Sample,17.958551785481205
0.5,Uniform Sample,9.438551229956264
0.5,Optimal Sample,40.43425374715934
0.5,Uniform Sample,4.09401838072834
0.5,Optimal Sample,4.995463268209848
0.5,Uniform Sample,125.05386504136811
0.5,Optimal Sample,21.831511106011238
0.5,Uniform Sample,52.19681961987316
0.5,Optimal Sample,6.406765741126246
